ind,years,days,no_individuals,no_births,no_deaths,no_immigrants
0,0,0,16258,62,171,0
1,1,365,16215,80,123,0
2,2,730,16140,84,159,0
3,3,1095,16122,101,119,0
4,4,1460,16072,107,157,0
5,5,1825,16042,111,141,0
6,6,2190,16026,116,132,0
7,7,2555,15975,115,166,0
8,8,2920,15951,123,147,0
9,9,3285,15916,114,149,0
10,10,3650,15890,127,153,0
11,11,4015,15857,124,157,0
12,12,4380,15842,156,171,0
13,13,4745,15847,146,141,0
14,14,5110,15822,155,180,0
15,15,5475,15803,157,176,0
16,16,5840,15814,168,157,0
17,17,6205,15802,168,180,0
18,18,6570,15769,174,207,0
19,19,6935,15740,169,198,0
20,20,7300,15694,165,211,0
