ind,time,age,male,female
0,0,0,253,253
1,0,1,577,522
2,0,2,555,574
3,0,3,585,566
4,0,4,590,575
5,0,5,572,623
6,0,6,629,596
7,0,7,647,620
8,0,8,643,687
9,0,9,696,685
10,0,10,690,673
11,0,11,680,688
12,0,12,707,701
13,0,13,676,691
14,0,14,729,685
15,0,15,722,756
16,0,16,695,719
17,0,17,724,755
18,0,18,753,736
19,0,19,755,755
20,0,20,738,711
21,0,21,430,374
22,0,22,397,395
23,0,23,389,339
24,0,24,411,382
25,0,25,364,412
26,0,26,361,437
27,0,27,386,409
28,0,28,459,409
29,0,29,448,459
30,0,30,473,416
31,0,31,441,435
32,0,32,436,448
33,0,33,449,438
34,0,34,490,462
35,0,35,469,471
36,0,36,488,475
37,0,37,470,438
38,0,38,512,475
39,0,39,468,489
40,0,40,507,468
41,0,41,501,479
42,0,42,476,501
43,0,43,502,506
44,0,44,458,485
45,0,45,465,500
46,0,46,484,501
47,0,47,459,467
48,0,48,454,459
49,0,49,440,518
50,0,50,456,472
51,0,51,589,547
52,0,52,570,587
53,0,53,612,573
54,0,54,568,526
55,0,55,485,516
56,0,56,511,465
57,0,57,485,502
58,0,58,514,465
59,0,59,475,445
60,0,60,434,443
61,0,61,386,449
62,0,62,375,381
63,0,63,325,334
64,0,64,364,319
65,0,65,314,327
66,0,66,294,288
67,0,67,233,277
68,0,68,258,263
69,0,69,233,251
70,0,70,215,223
71,0,71,186,208
72,0,72,158,173
73,0,73,149,162
74,0,74,158,167
75,0,75,147,171
76,0,76,147,137
77,0,77,144,135
78,0,78,127,130
79,0,79,136,101
80,0,80,109,108
81,0,81,85,97
82,0,82,68,102
83,0,83,81,85
84,0,84,71,80
85,0,85,70,66
86,0,86,63,61
87,0,87,46,66
88,0,88,55,48
89,0,89,45,52
90,0,90,44,35
91,0,91,35,56
92,0,92,38,33
93,0,93,35,29
94,0,94,20,22
95,0,95,21,28
96,0,96,19,26
97,0,97,21,17
98,0,98,15,11
99,0,99,10,10
100,0,100,13,10
101,0,101,0,0
102,1,0,260,282
103,1,1,253,253
104,1,2,577,522
105,1,3,555,574
106,1,4,585,565
107,1,5,590,574
108,1,6,572,623
109,1,7,629,596
110,1,8,647,620
111,1,9,643,687
112,1,10,696,685
113,1,11,690,673
114,1,12,680,688
115,1,13,707,701
116,1,14,675,691
117,1,15,728,685
118,1,16,722,756
119,1,17,695,719
120,1,18,724,755
121,1,19,753,736
122,1,20,753,755
123,1,21,737,711
124,1,22,430,374
125,1,23,397,394
126,1,24,389,338
127,1,25,411,382
128,1,26,364,412
129,1,27,361,437
130,1,28,386,409
131,1,29,459,409
132,1,30,447,459
133,1,31,473,416
134,1,32,441,435
135,1,33,436,448
136,1,34,448,437
137,1,35,490,462
138,1,36,469,470
139,1,37,488,475
140,1,38,468,438
141,1,39,511,475
142,1,40,468,489
143,1,41,507,468
144,1,42,500,479
145,1,43,475,501
146,1,44,502,505
147,1,45,457,485
148,1,46,464,500
149,1,47,484,500
150,1,48,458,466
151,1,49,453,457
152,1,50,440,517
153,1,51,456,472
154,1,52,587,545
155,1,53,570,587
156,1,54,609,573
157,1,55,565,524
158,1,56,483,516
159,1,57,505,464
160,1,58,483,502
161,1,59,512,462
162,1,60,470,441
163,1,61,430,443
164,1,62,385,449
165,1,63,370,379
166,1,64,321,333
167,1,65,362,318
168,1,66,309,327
169,1,67,289,283
170,1,68,230,274
171,1,69,252,261
172,1,70,221,247
173,1,71,206,221
174,1,72,180,205
175,1,73,152,171
176,1,74,145,158
