ind,time,age,male,female
0,0,0,36,29
1,0,1,130,139
2,0,2,128,135
3,0,3,138,132
4,0,4,128,150
5,0,5,150,150
6,0,6,166,140
7,0,7,146,131
8,0,8,160,167
9,0,9,146,140
10,0,10,135,136
11,0,11,136,137
12,0,12,127,161
13,0,13,141,152
14,0,14,139,138
15,0,15,145,134
16,0,16,134,151
17,0,17,138,141
18,0,18,109,149
19,0,19,137,148
20,0,20,136,135
21,0,21,89,82
22,0,22,84,80
23,0,23,85,66
24,0,24,89,62
25,0,25,102,75
26,0,26,94,78
27,0,27,75,101
28,0,28,87,108
29,0,29,96,87
30,0,30,96,107
31,0,31,103,89
32,0,32,101,121
33,0,33,110,86
34,0,34,95,109
35,0,35,109,113
36,0,36,105,124
37,0,37,100,110
38,0,38,107,111
39,0,39,117,104
40,0,40,98,103
41,0,41,112,94
42,0,42,98,98
43,0,43,102,96
44,0,44,96,106
45,0,45,112,90
46,0,46,90,90
47,0,47,85,96
48,0,48,103,96
49,0,49,89,96
50,0,50,86,82
51,0,51,163,141
52,0,52,149,148
53,0,53,132,141
54,0,54,130,116
55,0,55,103,106
56,0,56,93,102
57,0,57,115,91
58,0,58,100,90
59,0,59,111,108
60,0,60,87,98
61,0,61,81,99
62,0,62,62,89
63,0,63,72,77
64,0,64,66,61
65,0,65,79,67
66,0,66,58,67
67,0,67,76,53
68,0,68,61,57
69,0,69,62,68
70,0,70,50,51
71,0,71,45,46
72,0,72,53,49
73,0,73,47,44
74,0,74,43,42
75,0,75,50,31
76,0,76,31,28
77,0,77,36,19
78,0,78,26,37
79,0,79,28,21
80,0,80,18,30
81,0,81,21,24
82,0,82,16,13
83,0,83,20,19
84,0,84,20,21
85,0,85,19,19
86,0,86,15,15
87,0,87,8,13
88,0,88,12,11
89,0,89,14,7
90,0,90,6,8
91,0,91,14,5
92,0,92,12,10
93,0,93,7,3
94,0,94,6,11
95,0,95,2,6
96,0,96,6,2
97,0,97,4,6
98,0,98,4,1
99,0,99,2,4
100,0,100,4,0
101,0,101,0,0
102,1,0,33,18
103,1,1,36,29
104,1,2,130,139
105,1,3,128,135
106,1,4,138,132
107,1,5,128,150
108,1,6,150,149
109,1,7,166,140
110,1,8,146,131
111,1,9,160,167
112,1,10,146,139
113,1,11,135,136
114,1,12,136,137
115,1,13,127,161
116,1,14,141,152
117,1,15,139,138
118,1,16,145,134
119,1,17,134,151
120,1,18,138,141
121,1,19,109,149
122,1,20,137,148
123,1,21,136,135
124,1,22,89,82
125,1,23,84,80
126,1,24,85,66
127,1,25,89,62
128,1,26,102,75
129,1,27,94,78
130,1,28,75,101
131,1,29,87,108
132,1,30,96,87
133,1,31,96,107
134,1,32,103,89
135,1,33,101,121
136,1,34,110,86
137,1,35,95,109
138,1,36,109,113
139,1,37,105,123
140,1,38,100,110
