ind,time,age,male,female
0,0,0,30,36
1,0,1,133,127
2,0,2,142,134
3,0,3,125,148
4,0,4,150,132
5,0,5,147,166
6,0,6,149,153
7,0,7,146,155
8,0,8,146,141
9,0,9,143,137
10,0,10,150,136
11,0,11,153,145
12,0,12,167,159
13,0,13,148,161
14,0,14,162,139
15,0,15,159,152
16,0,16,132,144
17,0,17,134,125
18,0,18,133,141
19,0,19,132,132
20,0,20,124,139
21,0,21,86,75
22,0,22,81,82
23,0,23,86,88
24,0,24,82,80
25,0,25,76,95
26,0,26,92,96
27,0,27,88,83
28,0,28,94,85
29,0,29,92,88
30,0,30,77,94
31,0,31,116,87
32,0,32,100,92
33,0,33,88,106
34,0,34,101,113
35,0,35,101,111
36,0,36,117,104
37,0,37,116,99
38,0,38,105,107
39,0,39,111,103
40,0,40,114,119
41,0,41,101,119
42,0,42,104,115
43,0,43,112,102
44,0,44,110,102
45,0,45,115,96
46,0,46,99,99
47,0,47,86,113
48,0,48,90,82
49,0,49,88,89
50,0,50,97,61
51,0,51,166,149
52,0,52,144,156
53,0,53,128,130
54,0,54,124,122
55,0,55,92,111
56,0,56,111,143
57,0,57,90,97
58,0,58,109,101
59,0,59,106,81
60,0,60,81,97
61,0,61,85,71
62,0,62,83,71
63,0,63,56,75
64,0,64,74,72
65,0,65,64,66
66,0,66,60,72
67,0,67,47,60
68,0,68,60,56
69,0,69,53,57
70,0,70,46,59
71,0,71,63,47
72,0,72,39,48
73,0,73,41,38
74,0,74,38,32
75,0,75,31,36
76,0,76,40,43
77,0,77,36,37
78,0,78,24,30
79,0,79,24,24
80,0,80,19,19
81,0,81,18,22
82,0,82,15,15
83,0,83,14,12
84,0,84,17,12
85,0,85,13,7
86,0,86,11,10
87,0,87,8,13
88,0,88,7,11
89,0,89,9,8
90,0,90,11,6
91,0,91,10,5
92,0,92,10,6
93,0,93,7,10
94,0,94,6,8
95,0,95,5,5
96,0,96,6,8
97,0,97,5,2
98,0,98,1,5
99,0,99,2,4
100,0,100,1,2
101,0,101,0,0
102,1,0,31,30
103,1,1,30,36
104,1,2,133,127
105,1,3,142,134
106,1,4,125,148
107,1,5,150,132
108,1,6,147,166
109,1,7,149,153
110,1,8,146,155
111,1,9,145,141
112,1,10,143,137
113,1,11,150,136
114,1,12,153,145
115,1,13,167,159
116,1,14,148,161
117,1,15,162,139
118,1,16,159,152
119,1,17,132,144
120,1,18,133,124
121,1,19,133,141
122,1,20,132,132
123,1,21,124,139
124,1,22,86,75
125,1,23,81,82
126,1,24,86,88
127,1,25,82,80
128,1,26,76,95
129,1,27,92,96
130,1,28,88,83
131,1,29,94,85
132,1,30,92,88
133,1,31,77,94
134,1,32,116,87
135,1,33,100,92
136,1,34,88,106
137,1,35,101,113
138,1,36,101,111
139,1,37,116,104
140,1,38,116,98
141,1,39,105,107
142,1,40,111,103
143,1,41,114,118
144,1,42,100,119
145,1,43,104,115
146,1,44,111,102
147,1,45,110,101
148,1,46,115,95
149,1,47,99,99
150,1,48,86,113
151,1,49,90,82
152,1,50,87,89
153,1,51,96,61
154,1,52,164,149
155,1,53,142,156
156,1,54,128,129
157,1,55,122,122
158,1,56,92,111
159,1,57,111,143
160,1,58,89,97
161,1,59,108,100
162,1,60,106,80
163,1,61,80,96
164,1,62,84,71
165,1,63,81,71
166,1,64,55,74
167,1,65,73,71
168,1,66,62,65
169,1,67,57,70
170,1,68,46,59
171,1,69,59,55
172,1,70,52,57
173,1,71,46,59
174,1,72,60,46
175,1,73,39,47
176,1,74,39,37
177,1,75,36,32
178,1,76,27,35
179,1,77,35,43
180,1,78,31,34
181,1,79,23,28
182,1,80,20,21
183,1,81,15,17
184,1,82,17,21
185,1,83,13,14
186,1,84,13,9
187,1,85,16,11
188,1,86,13,6
189,1,87,8,8
190,1,88,7,12
191,1,89,5,11
192,1,90,9,6
193,1,91,10,4
194,1,92,8,3
195,1,93,8,4
196,1,94,5,8
197,1,95,4,6
198,1,96,4,3
199,1,97,4,6
200,1,98,5,2
201,1,99,1,5
202,1,100,2,4
203,1,101,0,0
204,2,0,31,46
205,2,1,31,30
206,2,2,30,36
207,2,3,133,127
208,2,4,141,134
209,2,5,125,148
210,2,6,150,132
211,2,7,147,164
212,2,8,149,153
213,2,9,146,155
214,2,10,145,141
215,2,11,143,137
216,2,12,150,136
217,2,13,153,145
218,2,14,167,159
219,2,15,148,161
220,2,16,162,139
221,2,17,159,151
222,2,18,132,144
223,2,19,133,124
224,2,20,133,140
225,2,21,132,131
226,2,22,124,139
227,2,23,86,75
228,2,24,81,82
229,2,25,86,88
230,2,26,82,80
231,2,27,76,95
232,2,28,92,96
233,2,29,88,83
234,2,30,94,85
235,2,31,92,88
236,2,32,77,94
237,2,33,116,87
238,2,34,100,92
239,2,35,88,106
240,2,36,101,113
241,2,37,100,111
242,2,38,116,104
243,2,39,116,98
244,2,40,105,106
245,2,41,111,103
246,2,42,114,118
247,2,43,100,119
248,2,44,104,115
249,2,45,110,102
250,2,46,110,101
251,2,47,115,95
252,2,48,99,98
253,2,49,86,112
254,2,50,90,81
255,2,51,86,89
256,2,52,96,61
257,2,53,163,149
258,2,54,142,154
259,2,55,127,127
260,2,56,122,122
261,2,57,90,111
262,2,58,110,142
263,2,59,87,97
264,2,60,107,100
265,2,61,105,79
266,2,62,78,94
267,2,63,84,71
268,2,64,77,70
269,2,65,53,72
270,2,66,72,70
271,2,67,60,64
272,2,68,56,69
273,2,69,45,59
274,2,70,59,53
275,2,71,49,54
276,2,72,46,56
277,2,73,54,43
278,2,74,38,45
279,2,75,37,35
280,2,76,34,31
281,2,77,26,34
282,2,78,35,42
283,2,79,30,33
284,2,80,22,26
285,2,81,20,16
286,2,82,14,16
287,2,83,15,20
288,2,84,12,12
289,2,85,12,9
290,2,86,14,10
291,2,87,13,5
292,2,88,4,7
293,2,89,7,10
294,2,90,3,11
295,2,91,8,4
296,2,92,7,4
297,2,93,7,3
298,2,94,7,3
299,2,95,5,7
300,2,96,4,3
301,2,97,3,2
302,2,98,3,3
303,2,99,5,1
304,2,100,1,3
305,2,101,0,0
306,3,0,37,41
307,3,1,31,46
308,3,2,31,30
309,3,3,30,36
310,3,4,133,127
311,3,5,141,134
312,3,6,125,148
313,3,7,150,132
314,3,8,147,164
315,3,9,149,153
316,3,10,146,155
317,3,11,145,141
318,3,12,143,137
319,3,13,150,136
320,3,14,153,145
321,3,15,167,159
322,3,16,148,161
323,3,17,162,139
324,3,18,159,151
325,3,19,132,144
326,3,20,133,124
327,3,21,133,140
328,3,22,132,131
329,3,23,124,138
330,3,24,86,75
331,3,25,81,82
332,3,26,86,88
333,3,27,82,80
334,3,28,76,95
335,3,29,92,96
336,3,30,87,83
337,3,31,94,85
338,3,32,92,88
339,3,33,77,94
340,3,34,116,87
341,3,35,99,92
342,3,36,88,106
343,3,37,101,113
344,3,38,99,111
345,3,39,116,104
346,3,40,116,98
347,3,41,105,106
348,3,42,111,102
349,3,43,114,118
350,3,44,99,118
351,3,45,104,115
352,3,46,109,102
353,3,47,110,101
354,3,48,114,95
355,3,49,99,98
356,3,50,85,111
357,3,51,90,81
358,3,52,85,89
359,3,53,95,61
360,3,54,161,149
361,3,55,142,154
362,3,56,125,127
363,3,57,122,120
364,3,58,90,111
365,3,59,108,141
366,3,60,86,97
367,3,61,107,99
368,3,62,104,79
369,3,63,76,93
370,3,64,84,70
371,3,65,76,69
372,3,66,53,70
373,3,67,71,68
374,3,68,58,64
375,3,69,54,68
376,3,70,42,58
377,3,71,57,52
378,3,72,44,52
379,3,73,45,54
380,3,74,53,43
381,3,75,36,45
382,3,76,35,33
383,3,77,32,29
384,3,78,25,32
385,3,79,31,41
386,3,80,27,30
387,3,81,20,26
388,3,82,18,15
389,3,83,13,15
390,3,84,14,20
391,3,85,11,12
392,3,86,10,8
393,3,87,13,9
394,3,88,13,3
395,3,89,4,7
396,3,90,6,9
397,3,91,3,9
398,3,92,4,4
399,3,93,6,3
400,3,94,6,3
401,3,95,4,2
402,3,96,5,5
403,3,97,2,3
404,3,98,2,2
405,3,99,3,3
406,3,100,3,1
407,3,101,0,0
408,4,0,47,34
409,4,1,37,41
410,4,2,31,46
411,4,3,31,30
412,4,4,30,36
413,4,5,132,127
414,4,6,141,134
415,4,7,125,148
416,4,8,150,132
417,4,9,147,164
418,4,10,149,153
419,4,11,146,155
420,4,12,145,141
421,4,13,143,137
422,4,14,150,136
423,4,15,153,145
424,4,16,166,159
425,4,17,148,161
426,4,18,162,139
427,4,19,159,151
428,4,20,132,144
429,4,21,133,124
430,4,22,133,140
431,4,23,131,130
432,4,24,124,138
433,4,25,86,75
434,4,26,81,82
435,4,27,86,88
436,4,28,82,80
437,4,29,76,95
438,4,30,92,96
439,4,31,87,83
440,4,32,94,84
441,4,33,92,88
442,4,34,77,94
443,4,35,116,87
444,4,36,99,92
445,4,37,87,106
446,4,38,101,113
447,4,39,97,111
448,4,40,115,104
449,4,41,116,98
450,4,42,105,106
451,4,43,111,102
452,4,44,113,118
453,4,45,99,118
454,4,46,104,115
455,4,47,109,102
456,4,48,110,101
457,4,49,114,95
458,4,50,98,98
459,4,51,85,109
460,4,52,90,81
461,4,53,85,89
462,4,54,94,60
463,4,55,160,149
464,4,56,142,154
465,4,57,125,127
466,4,58,122,119
467,4,59,89,110
468,4,60,108,139
469,4,61,84,94
470,4,62,102,99
471,4,63,102,78
472,4,64,73,92
473,4,65,84,68
474,4,66,74,67
475,4,67,52,70
476,4,68,68,65
477,4,69,58,61
478,4,70,53,68
479,4,71,40,57
480,4,72,57,50
481,4,73,43,52
482,4,74,45,52
483,4,75,48,42
484,4,76,35,43
485,4,77,31,31
486,4,78,32,27
487,4,79,24,29
488,4,80,28,37
489,4,81,25,30
490,4,82,18,24
491,4,83,17,15
492,4,84,10,11
493,4,85,13,15
494,4,86,8,11
495,4,87,7,8
496,4,88,13,8
497,4,89,10,3
498,4,90,3,5
499,4,91,6,7
500,4,92,3,7
501,4,93,2,3
502,4,94,5,3
503,4,95,5,2
504,4,96,3,2
505,4,97,4,5
506,4,98,1,1
507,4,99,1,2
508,4,100,1,1
509,4,101,0,0
510,5,0,53,42
511,5,1,47,34
512,5,2,37,41
513,5,3,31,46
514,5,4,31,30
515,5,5,30,36
516,5,6,132,127
517,5,7,140,134
518,5,8,125,148
519,5,9,150,132
520,5,10,147,164
521,5,11,149,152
522,5,12,146,155
523,5,13,145,141
524,5,14,143,137
525,5,15,150,136
526,5,16,153,145
527,5,17,166,159
528,5,18,148,161
529,5,19,162,139
530,5,20,159,151
531,5,21,132,144
532,5,22,133,124
533,5,23,133,140
534,5,24,131,130
535,5,25,124,138
536,5,26,86,75
537,5,27,81,82
538,5,28,86,88
539,5,29,82,80
540,5,30,76,95
541,5,31,91,96
542,5,32,87,83
543,5,33,94,84
544,5,34,92,88
545,5,35,76,94
546,5,36,116,87
547,5,37,99,92
548,5,38,87,106
549,5,39,101,113
550,5,40,97,111
551,5,41,114,104
552,5,42,116,98
553,5,43,105,105
554,5,44,108,102
555,5,45,113,118
556,5,46,99,118
557,5,47,104,115
558,5,48,109,102
559,5,49,110,101
560,5,50,112,94
561,5,51,98,97
562,5,52,85,108
563,5,53,89,81
564,5,54,84,89
565,5,55,94,60
566,5,56,160,146
567,5,57,141,153
568,5,58,122,126
569,5,59,120,119
570,5,60,88,110
571,5,61,106,136
572,5,62,84,93
573,5,63,102,97
574,5,64,99,76
575,5,65,72,91
576,5,66,82,68
577,5,67,72,67
578,5,68,52,70
579,5,69,66,64
580,5,70,57,60
581,5,71,52,67
582,5,72,37,53
583,5,73,55,49
584,5,74,41,52
585,5,75,44,51
586,5,76,45,41
587,5,77,34,41
588,5,78,27,28
589,5,79,28,26
590,5,80,20,28
591,5,81,26,33
592,5,82,21,29
593,5,83,17,21
594,5,84,16,14
595,5,85,10,9
596,5,86,12,13
597,5,87,5,9
598,5,88,6,7
599,5,89,10,6
600,5,90,9,2
601,5,91,2,4
602,5,92,5,6
603,5,93,3,4
604,5,94,1,3
605,5,95,5,2
606,5,96,5,2
607,5,97,1,1
608,5,98,4,5
609,5,99,1,0
610,5,100,1,2
611,5,101,0,0
612,6,0,43,55
613,6,1,53,41
614,6,2,47,34
615,6,3,37,41
616,6,4,31,46
617,6,5,31,30
618,6,6,30,36
619,6,7,132,127
620,6,8,140,134
621,6,9,125,148
622,6,10,150,132
623,6,11,147,164
624,6,12,149,152
625,6,13,145,155
626,6,14,145,141
627,6,15,143,137
628,6,16,150,136
629,6,17,153,145
630,6,18,166,159
631,6,19,148,161
632,6,20,162,139
633,6,21,159,151
634,6,22,132,144
635,6,23,132,124
636,6,24,133,140
637,6,25,131,130
638,6,26,124,138
639,6,27,86,75
640,6,28,81,82
641,6,29,86,88
642,6,30,82,80
643,6,31,76,95
644,6,32,90,96
645,6,33,87,83
646,6,34,94,84
647,6,35,92,87
648,6,36,76,94
649,6,37,116,87
650,6,38,99,92
651,6,39,86,105
652,6,40,101,112
653,6,41,97,111
654,6,42,114,103
655,6,43,115,98
656,6,44,104,104
657,6,45,108,102
658,6,46,112,118
659,6,47,99,118
660,6,48,104,115
661,6,49,108,102
662,6,50,109,101
663,6,51,111,94
664,6,52,98,97
665,6,53,85,108
666,6,54,89,78
667,6,55,83,89
668,6,56,93,60
669,6,57,158,146
670,6,58,141,153
671,6,59,122,126
672,6,60,117,119
673,6,61,86,110
674,6,62,103,134
675,6,63,83,92
676,6,64,102,96
677,6,65,96,74
678,6,66,71,90
679,6,67,81,67
680,6,68,70,67
681,6,69,50,67
682,6,70,65,63
683,6,71,56,59
684,6,72,51,63
685,6,73,36,52
686,6,74,53,49
687,6,75,40,52
688,6,76,40,49
689,6,77,41,39
690,6,78,32,39
691,6,79,24,27
692,6,80,27,24
693,6,81,20,27
694,6,82,22,31
695,6,83,17,28
696,6,84,16,17
697,6,85,12,13
698,6,86,9,9
699,6,87,10,11
700,6,88,5,7
701,6,89,6,6
702,6,90,9,5
703,6,91,8,1
704,6,92,1,3
705,6,93,5,3
706,6,94,3,2
707,6,95,1,3
708,6,96,5,1
709,6,97,5,1
710,6,98,1,1
711,6,99,4,4
712,6,100,1,0
713,6,101,0,0
714,7,0,46,44
715,7,1,43,55
716,7,2,53,41
717,7,3,47,34
718,7,4,37,41
719,7,5,31,46
720,7,6,31,30
721,7,7,30,36
722,7,8,132,127
723,7,9,140,134
724,7,10,125,148
725,7,11,150,132
726,7,12,147,163
727,7,13,149,152
728,7,14,144,155
729,7,15,145,141
730,7,16,143,137
731,7,17,150,136
732,7,18,153,145
733,7,19,166,159
734,7,20,148,161
735,7,21,161,139
736,7,22,158,151
737,7,23,132,144
738,7,24,132,124
739,7,25,133,139
740,7,26,130,130
741,7,27,124,138
742,7,28,86,75
743,7,29,81,82
744,7,30,86,88
745,7,31,82,80
746,7,32,76,95
747,7,33,89,96
748,7,34,87,83
749,7,35,94,84
750,7,36,92,87
751,7,37,76,94
752,7,38,116,87
753,7,39,99,91
754,7,40,86,105
755,7,41,101,112
756,7,42,96,111
757,7,43,112,103
758,7,44,113,98
759,7,45,101,104
760,7,46,106,102
761,7,47,111,118
762,7,48,99,118
763,7,49,104,115
764,7,50,106,100
765,7,51,109,101
766,7,52,111,94
767,7,53,97,97
768,7,54,85,108
769,7,55,88,78
770,7,56,83,89
771,7,57,93,60
772,7,58,157,146
773,7,59,138,151
774,7,60,120,125
775,7,61,114,117
776,7,62,85,109
777,7,63,100,134
778,7,64,80,92
779,7,65,102,95
780,7,66,92,73
781,7,67,69,89
782,7,68,80,64
783,7,69,70,64
784,7,70,46,67
785,7,71,63,62
786,7,72,53,59
787,7,73,50,62
788,7,74,36,52
789,7,75,50,46
790,7,76,38,52
791,7,77,40,49
792,7,78,39,39
793,7,79,30,39
794,7,80,21,25
795,7,81,22,24
796,7,82,18,24
797,7,83,19,26
798,7,84,16,25
799,7,85,15,15
800,7,86,11,12
801,7,87,7,6
802,7,88,9,9
803,7,89,5,7
804,7,90,3,4
805,7,91,8,4
806,7,92,7,1
807,7,93,1,3
808,7,94,4,1
809,7,95,1,1
810,7,96,0,3
811,7,97,4,1
812,7,98,3,0
813,7,99,0,1
814,7,100,3,3
815,7,101,0,0
816,8,0,49,47
817,8,1,46,44
818,8,2,43,55
819,8,3,53,41
820,8,4,47,34
821,8,5,37,41
822,8,6,31,46
823,8,7,30,30
824,8,8,30,36
825,8,9,132,127
826,8,10,140,134
827,8,11,125,148
828,8,12,150,132
829,8,13,147,163
830,8,14,149,152
831,8,15,144,154
832,8,16,145,141
833,8,17,143,137
834,8,18,150,136
835,8,19,153,145
836,8,20,166,159
837,8,21,148,161
838,8,22,161,138
839,8,23,158,151
840,8,24,132,144
841,8,25,132,124
842,8,26,133,139
843,8,27,130,130
844,8,28,124,138
845,8,29,86,75
846,8,30,81,82
847,8,31,86,88
848,8,32,82,80
849,8,33,76,95
850,8,34,89,96
851,8,35,87,83
852,8,36,94,84
853,8,37,91,87
854,8,38,76,94
855,8,39,116,87
856,8,40,99,91
857,8,41,86,105
858,8,42,101,112
859,8,43,96,111
860,8,44,111,102
861,8,45,112,98
862,8,46,101,104
863,8,47,106,102
864,8,48,111,118
865,8,49,98,117
866,8,50,101,114
867,8,51,106,100
868,8,52,109,101
869,8,53,111,93
870,8,54,97,97
871,8,55,85,108
872,8,56,88,77
873,8,57,83,89
874,8,58,91,60
875,8,59,155,145
876,8,60,135,149
877,8,61,117,123
878,8,62,114,115
879,8,63,84,109
880,8,64,97,133
881,8,65,78,92
882,8,66,98,94
883,8,67,90,73
884,8,68,67,89
885,8,69,78,60
886,8,70,69,61
887,8,71,46,65
888,8,72,60,60
889,8,73,50,59
890,8,74,48,62
891,8,75,33,50
892,8,76,49,45
893,8,77,38,47
894,8,78,39,47
895,8,79,35,39
896,8,80,30,35
897,8,81,19,25
898,8,82,21,21
899,8,83,17,21
900,8,84,16,23
901,8,85,13,23
902,8,86,14,13
903,8,87,8,11
904,8,88,5,6
905,8,89,6,8
906,8,90,5,7
907,8,91,2,3
908,8,92,6,3
909,8,93,6,0
910,8,94,1,2
911,8,95,3,1
912,8,96,1,1
913,8,97,0,3
914,8,98,4,1
915,8,99,1,0
916,8,100,0,1
917,8,101,0,0
918,9,0,53,49
919,9,1,49,47
920,9,2,46,43
921,9,3,43,55
922,9,4,53,41
923,9,5,47,34
924,9,6,37,41
925,9,7,30,46
926,9,8,30,30
927,9,9,30,36
928,9,10,132,127
929,9,11,140,134
930,9,12,125,148
931,9,13,150,132
932,9,14,147,163
933,9,15,149,152
934,9,16,144,153
935,9,17,145,141
936,9,18,143,137
