# age distribution - data processed from SingStat, check docs/data_input_sources.md for references
# columns:
#   0=proportion 
#   1=age
0.00981593416479382 0
0.010037750609296478 1
0.010259567053799134 2
0.01048138349830179 3
0.010703199942804447 4
0.01097641818636899 5
0.011236785980168066 6
0.01149715377396714 7
0.011757521567766216 8
0.01201788936156529 9
0.012201509480031575 10
0.012452505703951577 11
0.012703501927871579 12
0.012954498151791581 13
0.013205494375711583 14
0.013221804561952379 15
0.013236882608643611 16
0.013251960655334842 17
0.013267038702026075 18
0.013282116748717303 19
0.013652294629095708 20
0.013698703478485723 21
0.013745112327875736 22
0.013791521177265748 23
0.013837930026655764 24
0.013815399972123823 25
0.014084262219512452 26
0.014353124466901082 27
0.01462198671428971 28
0.014890848961678341 29
0.01512587435982672 30
0.015373268141843349 31
0.015620661923859974 32
0.0158680557058766 33
0.016115449487893226 34
0.01614883907743822 35
0.01620498496182794 36
0.016261130846217657 37
0.016317276730607375 38
0.016373422614997094 39
0.01665637267263106 40
0.01667430656819352 41
0.01669224046375598 42
0.016710174359318434 43
0.016728108254880896 44
0.016463532391264253 45
0.01643013410016875 46
0.01639673580907325 47
0.016363337517977746 48
0.016329939226882244 49
0.01612024926314419 50
0.015729916851517953 51
0.015339584439891724 52
0.014949252028265489 53
0.014558919616639257 54
0.014211261348932198 55
0.013631482260630743 56
0.013051703172329291 57
0.012471924084027836 58
0.011892144995726385 59
0.011150901676819442 60
0.010434668354334466 61
0.009718435031849479 62
0.009002201709364503 63
0.008285968386879517 64
0.008039874616506282 65
0.007521034226605125 66
0.007002193836703966 67
0.006483353446802816 68
0.005964513056901657 69
0.005278987506100299 70
0.005037086142753747 71
0.004795184779407199 72
0.004553283416060646 73
0.004311382052714093 74
0.004098980685842961 75
0.0038234252058164642 76
0.0035478697257899676 77
0.003272314245763471 78
0.002996758765736978 79
0.0028201625388272235 80
0.002632537966824871 81
0.0024449133948225184 82
0.002257288822820166 83
0.0020696642508178133 84
0.0018575132553634067 85
0.0017481334200878476 86
0.0016387535848122884 87
0.0015293737495367294 88
0.0014199939142611722 89
0.001310614078985613 90
0.0012012342437100541 91
0.001091854408434497 92
0.0009824745731589377 93
0.0008730947378833788 94
0.0007637149026078196 95
0.0006543350673322625 96
0.0005449552320567035 97
0.00043557539678114435 98
0.00032619556150558713 99
0.00021681572623002808 100
