ind,time,age,male,female
0,0,0,37,26
1,0,1,131,139
2,0,2,128,135
3,0,3,138,132
4,0,4,128,149
5,0,5,150,149
6,0,6,166,140
7,0,7,146,130
8,0,8,160,167
9,0,9,146,140
10,0,10,135,136
11,0,11,136,137
12,0,12,127,161
13,0,13,140,152
14,0,14,139,138
15,0,15,145,134
16,0,16,134,151
17,0,17,138,141
18,0,18,109,149
19,0,19,137,146
20,0,20,136,135
21,0,21,89,82
22,0,22,84,81
23,0,23,85,66
24,0,24,89,62
25,0,25,102,75
26,0,26,94,78
27,0,27,75,101
28,0,28,87,108
29,0,29,97,87
30,0,30,95,107
31,0,31,103,89
32,0,32,101,121
33,0,33,110,86
34,0,34,95,109
35,0,35,109,113
36,0,36,105,124
37,0,37,100,110
38,0,38,107,111
39,0,39,118,103
40,0,40,98,103
41,0,41,114,94
42,0,42,97,98
43,0,43,102,95
44,0,44,96,107
45,0,45,113,90
46,0,46,90,91
47,0,47,85,96
48,0,48,104,96
49,0,49,89,95
50,0,50,86,82
51,0,51,163,142
52,0,52,149,147
53,0,53,131,141
54,0,54,129,116
55,0,55,103,106
56,0,56,93,103
57,0,57,115,91
58,0,58,99,90
59,0,59,113,108
60,0,60,85,96
61,0,61,80,99
62,0,62,62,88
63,0,63,73,77
64,0,64,68,61
65,0,65,82,67
66,0,66,59,68
67,0,67,69,54
68,0,68,62,56
69,0,69,60,68
70,0,70,51,50
71,0,71,47,45
72,0,72,53,48
73,0,73,45,44
74,0,74,42,39
75,0,75,49,29
76,0,76,29,28
77,0,77,36,19
78,0,78,25,34
79,0,79,27,18
80,0,80,17,28
81,0,81,28,23
82,0,82,16,13
83,0,83,19,18
84,0,84,19,18
85,0,85,21,17
86,0,86,13,17
87,0,87,9,12
88,0,88,10,10
89,0,89,14,8
90,0,90,6,8
91,0,91,16,5
92,0,92,15,11
93,0,93,7,5
94,0,94,5,10
95,0,95,2,6
96,0,96,6,3
97,0,97,3,7
98,0,98,3,2
99,0,99,3,3
100,0,100,4,0
101,0,101,0,0
102,1,0,42,37
103,1,1,37,26
104,1,2,130,139
105,1,3,128,135
106,1,4,138,132
107,1,5,128,149
108,1,6,150,149
109,1,7,166,140
110,1,8,146,130
111,1,9,160,166
112,1,10,146,139
113,1,11,135,136
114,1,12,136,137
115,1,13,127,161
116,1,14,140,152
117,1,15,139,138
118,1,16,145,134
119,1,17,134,151
120,1,18,138,141
121,1,19,109,149
122,1,20,137,146
123,1,21,136,135
124,1,22,89,82
125,1,23,83,81
126,1,24,85,66
127,1,25,89,62
128,1,26,102,75
129,1,27,94,78
130,1,28,75,101
131,1,29,87,108
132,1,30,97,87
133,1,31,95,107
134,1,32,103,89
135,1,33,101,121
136,1,34,110,86
137,1,35,95,106
138,1,36,109,113
139,1,37,105,123
140,1,38,100,110
141,1,39,107,111
142,1,40,117,103
143,1,41,97,103
144,1,42,114,94
145,1,43,97,98
146,1,44,102,95
147,1,45,96,107
148,1,46,113,89
149,1,47,89,90
150,1,48,85,96
151,1,49,104,96
152,1,50,89,95
153,1,51,85,82
154,1,52,163,142
155,1,53,148,146
156,1,54,131,141
157,1,55,128,115
158,1,56,103,106
159,1,57,92,102
160,1,58,114,91
161,1,59,96,90
162,1,60,110,107
163,1,61,85,94
164,1,62,80,98
165,1,63,60,85
166,1,64,72,76
167,1,65,66,60
168,1,66,78,66
169,1,67,56,66
170,1,68,65,53
171,1,69,62,56
172,1,70,56,67
173,1,71,49,49
174,1,72,45,43
175,1,73,49,45
176,1,74,43,43
177,1,75,41,38
178,1,76,47,27
179,1,77,28,26
180,1,78,35,19
181,1,79,22,33
182,1,80,26,17
183,1,81,15,26
184,1,82,23,22
185,1,83,15,13
186,1,84,17,17
187,1,85,15,16
188,1,86,18,16
189,1,87,10,16
190,1,88,9,11
191,1,89,7,7
192,1,90,11,6
193,1,91,5,7
194,1,92,13,2
195,1,93,13,7
196,1,94,6,2
197,1,95,5,9
198,1,96,1,3
199,1,97,6,3
200,1,98,2,3
201,1,99,1,2
202,1,100,1,3
203,1,101,0,0
204,2,0,34,31
205,2,1,42,37
206,2,2,37,26
207,2,3,130,139
208,2,4,128,135
209,2,5,138,132
210,2,6,128,149
211,2,7,150,149
212,2,8,166,140
213,2,9,146,130
214,2,10,160,166
215,2,11,146,139
216,2,12,135,136
217,2,13,136,137
218,2,14,127,161
219,2,15,140,152
220,2,16,139,138
221,2,17,145,134
222,2,18,134,151
223,2,19,137,141
224,2,20,109,149
225,2,21,137,146
226,2,22,136,135
227,2,23,89,82
228,2,24,83,81
229,2,25,85,66
230,2,26,89,62
231,2,27,102,75
232,2,28,94,78
233,2,29,75,101
234,2,30,87,108
235,2,31,97,87
236,2,32,95,107
237,2,33,103,89
238,2,34,101,121
239,2,35,110,86
240,2,36,95,105
241,2,37,109,113
242,2,38,105,123
243,2,39,100,110
244,2,40,107,111
245,2,41,115,103
246,2,42,97,103
247,2,43,114,94
248,2,44,97,98
249,2,45,102,95
250,2,46,96,107
251,2,47,112,89
252,2,48,88,90
253,2,49,85,96
254,2,50,104,95
255,2,51,89,95
256,2,52,84,81
257,2,53,162,142
258,2,54,146,146
259,2,55,129,140
260,2,56,127,115
261,2,57,103,104
262,2,58,92,102
263,2,59,113,91
264,2,60,96,90
265,2,61,109,107
266,2,62,84,91
267,2,63,77,95
268,2,64,59,82
269,2,65,71,76
270,2,66,66,60
271,2,67,77,65
272,2,68,53,65
273,2,69,62,53
274,2,70,60,56
275,2,71,53,63
276,2,72,46,49
277,2,73,44,42
278,2,74,46,44
279,2,75,40,40
280,2,76,39,37
281,2,77,44,26
282,2,78,26,26
283,2,79,34,17
284,2,80,20,29
285,2,81,24,15
286,2,82,13,21
287,2,83,20,20
288,2,84,12,11
289,2,85,15,16
290,2,86,12,13
291,2,87,15,12
292,2,88,7,16
293,2,89,6,9
294,2,90,6,7
295,2,91,11,5
296,2,92,4,7
297,2,93,11,2
298,2,94,11,6
299,2,95,6,2
300,2,96,2,7
301,2,97,1,2
302,2,98,4,1
303,2,99,2,1
304,2,100,0,2
305,2,101,0,0
306,3,0,26,39
307,3,1,34,31
308,3,2,42,37
309,3,3,37,26
310,3,4,130,139
311,3,5,128,135
312,3,6,138,132
313,3,7,128,149
314,3,8,150,148
315,3,9,165,140
316,3,10,146,130
317,3,11,160,165
318,3,12,146,139
319,3,13,135,136
320,3,14,136,137
321,3,15,127,161
322,3,16,140,152
323,3,17,139,138
324,3,18,145,134
325,3,19,134,151
326,3,20,137,140
327,3,21,109,149
328,3,22,137,146
329,3,23,136,135
330,3,24,89,82
331,3,25,82,81
332,3,26,85,66
333,3,27,89,62
334,3,28,102,75
335,3,29,94,78
336,3,30,75,101
337,3,31,87,108
338,3,32,96,87
339,3,33,95,107
340,3,34,103,89
341,3,35,100,121
342,3,36,110,86
343,3,37,95,105
344,3,38,109,113
345,3,39,105,122
346,3,40,100,110
347,3,41,107,111
348,3,42,114,103
349,3,43,97,103
350,3,44,113,94
351,3,45,97,98
352,3,46,102,95
353,3,47,96,107
354,3,48,110,89
355,3,49,88,89
356,3,50,85,96
357,3,51,104,95
358,3,52,88,95
359,3,53,82,80
360,3,54,162,142
361,3,55,145,146
362,3,56,127,139
363,3,57,126,114
364,3,58,103,104
365,3,59,88,100
366,3,60,110,91
367,3,61,96,89
368,3,62,109,107
369,3,63,84,89
370,3,64,77,94
371,3,65,58,81
372,3,66,70,73
373,3,67,65,59
374,3,68,77,65
375,3,69,51,62
376,3,70,59,51
377,3,71,58,54
378,3,72,50,62
379,3,73,44,49
380,3,74,41,41
381,3,75,45,41
382,3,76,37,40
383,3,77,37,35
384,3,78,39,26
385,3,79,25,25
386,3,80,32,16
387,3,81,18,28
388,3,82,23,14
389,3,83,11,18
390,3,84,18,17
391,3,85,11,10
392,3,86,14,14
393,3,87,8,13
394,3,88,14,12
395,3,89,6,14
396,3,90,5,6
397,3,91,4,5
398,3,92,8,5
399,3,93,4,4
400,3,94,10,1
401,3,95,8,5
402,3,96,4,2
403,3,97,2,6
404,3,98,0,2
405,3,99,4,1
406,3,100,2,1
407,3,101,0,0
408,4,0,41,38
409,4,1,26,39
410,4,2,34,31
411,4,3,42,37
412,4,4,37,26
413,4,5,130,139
414,4,6,128,135
415,4,7,137,132
416,4,8,128,149
417,4,9,150,148
418,4,10,165,140
419,4,11,146,130
420,4,12,160,165
421,4,13,146,139
422,4,14,135,136
423,4,15,136,137
424,4,16,127,161
425,4,17,140,152
426,4,18,139,138
427,4,19,144,134
428,4,20,134,151
429,4,21,137,140
430,4,22,109,149
431,4,23,137,146
432,4,24,136,135
433,4,25,89,82
434,4,26,82,81
435,4,27,85,66
436,4,28,89,62
437,4,29,102,75
438,4,30,94,78
439,4,31,75,101
440,4,32,87,108
441,4,33,96,87
442,4,34,95,107
443,4,35,103,89
444,4,36,100,121
445,4,37,110,86
446,4,38,95,105
447,4,39,109,112
448,4,40,105,122
449,4,41,100,110
450,4,42,107,111
451,4,43,112,103
452,4,44,97,102
453,4,45,113,94
454,4,46,95,98
455,4,47,102,95
456,4,48,95,107
457,4,49,110,88
458,4,50,88,89
459,4,51,84,96
460,4,52,104,95
461,4,53,86,95
462,4,54,81,79
463,4,55,160,142
464,4,56,143,145
465,4,57,126,138
466,4,58,126,114
467,4,59,103,103
468,4,60,87,98
469,4,61,109,91
470,4,62,94,89
471,4,63,109,106
472,4,64,82,88
473,4,65,75,92
474,4,66,58,81
475,4,67,67,71
476,4,68,61,59
477,4,69,76,65
478,4,70,50,59
479,4,71,57,49
480,4,72,58,52
481,4,73,48,60
482,4,74,43,45
483,4,75,37,40
484,4,76,43,39
485,4,77,36,38
486,4,78,32,32
487,4,79,38,24
488,4,80,24,23
489,4,81,26,16
490,4,82,16,27
491,4,83,19,12
492,4,84,9,17
493,4,85,16,14
494,4,86,10,8
495,4,87,13,13
496,4,88,6,12
497,4,89,12,10
498,4,90,4,13
499,4,91,5,4
500,4,92,4,4
501,4,93,8,2
502,4,94,4,2
503,4,95,8,1
504,4,96,4,3
505,4,97,4,2
506,4,98,1,4
507,4,99,0,1
508,4,100,4,1
509,4,101,0,0
510,5,0,29,32
511,5,1,41,38
512,5,2,26,39
513,5,3,34,31
514,5,4,42,37
515,5,5,37,26
516,5,6,130,139
517,5,7,128,135
518,5,8,137,132
519,5,9,128,149
520,5,10,150,148
521,5,11,165,140
522,5,12,146,130
523,5,13,160,165
524,5,14,146,139
525,5,15,135,136
526,5,16,136,137
527,5,17,127,161
528,5,18,140,152
529,5,19,139,138
530,5,20,144,133
531,5,21,134,151
532,5,22,137,140
533,5,23,109,149
534,5,24,137,145
535,5,25,136,135
536,5,26,89,82
537,5,27,82,81
538,5,28,85,66
539,5,29,89,62
540,5,30,102,75
541,5,31,94,78
542,5,32,75,101
543,5,33,87,108
544,5,34,96,86
545,5,35,95,106
546,5,36,103,89
547,5,37,100,121
548,5,38,109,86
549,5,39,95,105
550,5,40,108,112
551,5,41,105,122
552,5,42,100,110
553,5,43,107,111
554,5,44,112,103
555,5,45,97,102
556,5,46,113,94
557,5,47,92,97
558,5,48,101,95
559,5,49,94,107
560,5,50,110,88
561,5,51,88,89
562,5,52,82,96
563,5,53,104,94
564,5,54,86,94
565,5,55,80,79
566,5,56,158,142
567,5,57,138,145
568,5,58,125,137
569,5,59,124,114
570,5,60,102,103
571,5,61,84,95
572,5,62,108,91
573,5,63,92,87
574,5,64,107,106
575,5,65,82,87
576,5,66,72,91
577,5,67,58,79
578,5,68,62,71
579,5,69,61,56
580,5,70,74,64
581,5,71,49,57
582,5,72,55,49
583,5,73,58,51
584,5,74,48,58
585,5,75,37,42
586,5,76,35,39
587,5,77,38,38
588,5,78,35,35
589,5,79,27,28
590,5,80,36,22
591,5,81,23,20
592,5,82,23,14
593,5,83,15,25
594,5,84,16,9
595,5,85,6,16
596,5,86,11,11
597,5,87,10,8
598,5,88,11,12
599,5,89,3,9
600,5,90,8,8
601,5,91,4,10
602,5,92,5,3
603,5,93,4,4
604,5,94,6,2
605,5,95,3,2
606,5,96,6,1
607,5,97,3,1
608,5,98,4,2
609,5,99,1,4
610,5,100,0,1
611,5,101,0,0
612,6,0,31,49
613,6,1,29,32
614,6,2,41,38
615,6,3,26,39
616,6,4,34,31
617,6,5,42,37
618,6,6,37,26
619,6,7,130,138
620,6,8,128,135
621,6,9,137,132
622,6,10,128,149
623,6,11,150,147
624,6,12,165,139
625,6,13,146,130
626,6,14,160,165
627,6,15,146,139
628,6,16,134,136
629,6,17,136,137
630,6,18,127,161
631,6,19,139,152
632,6,20,139,138
633,6,21,144,133
634,6,22,134,151
635,6,23,137,140
636,6,24,109,149
637,6,25,137,145
638,6,26,136,135
639,6,27,89,82
640,6,28,82,81
641,6,29,85,65
642,6,30,89,62
643,6,31,102,75
644,6,32,94,78
645,6,33,75,101
646,6,34,87,108
647,6,35,96,86
648,6,36,95,106
649,6,37,103,89
650,6,38,100,121
651,6,39,109,86
652,6,40,95,105
653,6,41,108,112
654,6,42,105,122
655,6,43,100,110
656,6,44,107,111
657,6,45,112,103
658,6,46,97,102
659,6,47,113,94
660,6,48,92,97
661,6,49,101,94
662,6,50,94,107
663,6,51,110,87
664,6,52,88,89
665,6,53,82,95
666,6,54,103,94
667,6,55,85,94
668,6,56,80,78
669,6,57,157,142
670,6,58,137,145
671,6,59,121,136
672,6,60,124,113
673,6,61,102,103
674,6,62,84,94
675,6,63,108,90
676,6,64,91,86
677,6,65,106,105
678,6,66,79,86
679,6,67,71,90
680,6,68,57,78
681,6,69,61,69
682,6,70,61,56
683,6,71,72,61
684,6,72,46,52
685,6,73,52,47
686,6,74,58,51
687,6,75,45,56
