ind,years,days,no_individuals,no_births,no_deaths,no_immigrants
0,0,0,16273,55,151,0
1,1,365,16178,47,142,0
2,2,730,16098,43,123,0
3,3,1095,16019,64,143,0
4,4,1460,15914,56,161,0
5,5,1825,15835,59,138,0
6,6,2190,15732,51,154,0
7,7,2555,15634,57,155,0
8,8,2920,15534,40,140,0
9,9,3285,15439,50,145,0
10,10,3650,15327,47,159,0
11,11,4015,15214,40,153,0
12,12,4380,15106,54,162,0
13,13,4745,14990,43,159,0
14,14,5110,14909,48,129,0
15,15,5475,14790,57,176,0
16,16,5840,14637,39,192,0
17,17,6205,14512,40,165,0
18,18,6570,14405,62,169,0
19,19,6935,14273,53,185,0
20,20,7300,14138,55,190,0
