ind,time,age,male,female
0,0,0,25,34
1,0,1,143,127
2,0,2,132,126
3,0,3,156,147
4,0,4,149,144
5,0,5,150,167
6,0,6,161,142
7,0,7,150,152
8,0,8,154,160
9,0,9,132,141
10,0,10,137,151
11,0,11,158,145
12,0,12,157,149
13,0,13,158,145
14,0,14,139,167
15,0,15,125,128
16,0,16,133,124
17,0,17,135,149
18,0,18,129,160
19,0,19,126,134
20,0,20,131,127
21,0,21,89,70
22,0,22,89,64
23,0,23,86,83
24,0,24,85,66
25,0,25,95,82
26,0,26,82,91
27,0,27,89,88
28,0,28,94,81
29,0,29,91,72
30,0,30,99,88
31,0,31,106,109
32,0,32,97,95
33,0,33,105,104
34,0,34,110,113
35,0,35,90,124
36,0,36,95,105
37,0,37,102,124
38,0,38,123,96
39,0,39,113,121
40,0,40,117,105
41,0,41,126,94
42,0,42,101,115
43,0,43,95,102
44,0,44,122,103
45,0,45,97,91
46,0,46,109,108
47,0,47,97,93
48,0,48,97,83
49,0,49,79,100
50,0,50,81,95
51,0,51,135,151
52,0,52,125,140
53,0,53,122,110
54,0,54,119,149
55,0,55,115,114
56,0,56,107,128
57,0,57,109,137
58,0,58,108,115
59,0,59,85,115
60,0,60,80,101
61,0,61,82,76
62,0,62,71,54
63,0,63,54,64
64,0,64,52,66
65,0,65,66,62
66,0,66,50,51
67,0,67,61,65
68,0,68,56,62
69,0,69,61,56
70,0,70,52,39
71,0,71,42,51
72,0,72,51,49
73,0,73,49,44
74,0,74,42,35
75,0,75,42,44
76,0,76,40,49
77,0,77,26,28
78,0,78,24,33
79,0,79,19,25
80,0,80,16,20
81,0,81,24,19
82,0,82,12,14
83,0,83,13,13
84,0,84,11,16
85,0,85,11,16
86,0,86,14,14
87,0,87,9,12
88,0,88,14,12
89,0,89,10,10
90,0,90,7,7
91,0,91,6,9
92,0,92,9,7
93,0,93,8,5
94,0,94,9,4
95,0,95,6,7
96,0,96,3,6
97,0,97,4,3
98,0,98,2,4
99,0,99,3,1
100,0,100,2,4
101,0,101,0,0
102,1,0,29,28
103,1,1,25,34
104,1,2,143,127
105,1,3,132,126
106,1,4,156,147
107,1,5,149,144
108,1,6,150,167
109,1,7,161,142
110,1,8,150,152
111,1,9,154,160
112,1,10,132,141
113,1,11,137,151
114,1,12,158,145
115,1,13,157,149
116,1,14,158,145
117,1,15,139,167
118,1,16,125,128
119,1,17,133,124
120,1,18,135,149
121,1,19,129,158
122,1,20,125,134
123,1,21,131,127
124,1,22,89,70
125,1,23,89,63
126,1,24,86,83
127,1,25,85,66
128,1,26,95,82
129,1,27,82,90
130,1,28,89,88
131,1,29,94,81
132,1,30,91,72
133,1,31,99,88
134,1,32,106,109
135,1,33,97,95
136,1,34,105,104
137,1,35,109,113
138,1,36,90,124
139,1,37,95,105
140,1,38,102,124
141,1,39,122,96
142,1,40,113,121
143,1,41,117,105
144,1,42,126,94
145,1,43,101,115
146,1,44,95,102
147,1,45,121,102
148,1,46,97,91
149,1,47,108,108
150,1,48,97,93
151,1,49,96,82
152,1,50,79,100
153,1,51,81,95
154,1,52,135,151
155,1,53,124,139
156,1,54,122,110
157,1,55,118,146
158,1,56,115,114
159,1,57,107,128
160,1,58,107,136
161,1,59,101,115
162,1,60,84,115
163,1,61,78,101
164,1,62,80,76
165,1,63,70,54
166,1,64,54,62
167,1,65,51,65
168,1,66,65,61
169,1,67,46,51
170,1,68,61,63
171,1,69,52,61
172,1,70,57,56
173,1,71,49,39
174,1,72,42,51
175,1,73,51,48
176,1,74,48,43
177,1,75,42,33
178,1,76,39,42
179,1,77,33,49
180,1,78,25,27
181,1,79,22,31
182,1,80,16,24
183,1,81,15,18
184,1,82,23,17
185,1,83,9,12
186,1,84,11,12
187,1,85,11,13
188,1,86,10,15
189,1,87,12,12
190,1,88,7,11
191,1,89,14,12
192,1,90,9,10
193,1,91,5,4
194,1,92,5,7
195,1,93,7,7
196,1,94,5,5
197,1,95,6,3
198,1,96,5,3
199,1,97,3,4
200,1,98,3,3
201,1,99,1,2
202,1,100,2,0
203,1,101,0,0
204,2,0,31,32
205,2,1,29,28
206,2,2,25,34
207,2,3,143,127
208,2,4,132,126
209,2,5,156,147
210,2,6,149,144
211,2,7,150,167
212,2,8,161,142
213,2,9,149,152
214,2,10,153,160
215,2,11,132,141
216,2,12,137,151
217,2,13,158,145
218,2,14,157,149
219,2,15,158,145
220,2,16,139,166
221,2,17,125,128
222,2,18,132,124
223,2,19,135,149
224,2,20,129,158
225,2,21,125,134
226,2,22,131,127
227,2,23,88,70
228,2,24,89,63
229,2,25,86,83
230,2,26,85,66
231,2,27,95,82
232,2,28,82,90
233,2,29,89,88
234,2,30,94,81
235,2,31,91,72
236,2,32,99,88
237,2,33,106,109
238,2,34,97,95
239,2,35,105,104
240,2,36,109,112
241,2,37,90,124
242,2,38,95,105
243,2,39,102,124
244,2,40,121,96
245,2,41,113,121
246,2,42,117,105
247,2,43,126,94
248,2,44,101,114
249,2,45,95,102
250,2,46,121,101
251,2,47,97,91
252,2,48,108,107
253,2,49,97,93
254,2,50,95,82
255,2,51,78,99
256,2,52,81,95
257,2,53,134,151
258,2,54,123,138
259,2,55,122,110
260,2,56,118,146
261,2,57,115,114
262,2,58,106,127
263,2,59,106,136
264,2,60,99,114
265,2,61,82,112
266,2,62,77,99
267,2,63,80,76
268,2,64,70,54
269,2,65,53,62
270,2,66,49,64
271,2,67,64,61
272,2,68,42,49
273,2,69,60,62
274,2,70,49,59
275,2,71,52,56
276,2,72,47,39
277,2,73,41,50
278,2,74,48,48
279,2,75,46,43
280,2,76,41,33
281,2,77,36,41
282,2,78,32,46
283,2,79,24,25
284,2,80,21,29
285,2,81,15,22
286,2,82,14,18
287,2,83,19,17
288,2,84,8,11
289,2,85,11,11
290,2,86,10,12
291,2,87,10,14
292,2,88,11,9
293,2,89,4,8
294,2,90,14,11
295,2,91,9,8
296,2,92,4,4
297,2,93,3,5
298,2,94,6,6
299,2,95,5,5
300,2,96,4,1
301,2,97,4,3
302,2,98,1,2
303,2,99,2,3
304,2,100,1,1
305,2,101,0,0
306,3,0,50,42
307,3,1,31,32
308,3,2,29,28
309,3,3,25,34
310,3,4,143,127
311,3,5,131,126
312,3,6,156,147
313,3,7,149,143
314,3,8,149,167
315,3,9,161,142
316,3,10,149,152
317,3,11,152,160
318,3,12,130,141
319,3,13,136,150
320,3,14,158,145
321,3,15,157,149
322,3,16,158,145
323,3,17,139,166
324,3,18,125,128
325,3,19,132,124
326,3,20,135,149
327,3,21,128,158
328,3,22,125,134
329,3,23,131,127
330,3,24,87,70
331,3,25,89,63
332,3,26,86,83
333,3,27,85,66
334,3,28,95,82
335,3,29,82,90
336,3,30,89,88
337,3,31,94,81
338,3,32,91,71
339,3,33,99,88
340,3,34,106,109
341,3,35,97,95
342,3,36,105,104
343,3,37,109,112
344,3,38,89,124
345,3,39,95,105
346,3,40,102,124
347,3,41,121,96
348,3,42,113,121
349,3,43,117,105
350,3,44,126,94
351,3,45,101,114
352,3,46,95,102
353,3,47,121,100
354,3,48,97,90
355,3,49,108,107
356,3,50,97,93
357,3,51,95,82
358,3,52,78,99
359,3,53,80,95
360,3,54,133,149
361,3,55,123,138
362,3,56,120,110
363,3,57,117,146
364,3,58,113,111
365,3,59,106,127
366,3,60,105,136
367,3,61,98,113
368,3,62,80,109
369,3,63,76,96
370,3,64,77,76
371,3,65,68,54
372,3,66,52,59
373,3,67,47,62
374,3,68,62,59
375,3,69,40,47
376,3,70,57,61
377,3,71,49,56
378,3,72,50,55
379,3,73,43,39
380,3,74,38,49
381,3,75,48,46
382,3,76,42,40
383,3,77,39,31
384,3,78,32,40
385,3,79,31,44
386,3,80,21,23
387,3,81,19,27
388,3,82,13,18
389,3,83,14,16
390,3,84,18,15
391,3,85,7,11
392,3,86,10,9
393,3,87,8,11
