ind,time,age,male,female
0,0,0,142,146
1,0,1,302,265
2,0,2,278,281
3,0,3,289,278
4,0,4,288,308
5,0,5,282,302
6,0,6,310,299
7,0,7,320,305
8,0,8,317,372
9,0,9,347,341
10,0,10,343,333
11,0,11,327,348
12,0,12,355,344
13,0,13,346,312
14,0,14,368,348
15,0,15,353,356
16,0,16,359,354
17,0,17,381,376
18,0,18,384,355
19,0,19,402,375
20,0,20,372,351
21,0,21,222,221
22,0,22,184,212
23,0,23,197,178
24,0,24,224,192
25,0,25,164,218
26,0,26,186,217
27,0,27,194,204
28,0,28,213,202
29,0,29,234,238
30,0,30,229,200
31,0,31,226,227
32,0,32,220,227
33,0,33,222,239
34,0,34,252,227
35,0,35,243,249
36,0,36,247,249
37,0,37,220,226
38,0,38,255,232
39,0,39,235,251
40,0,40,268,229
41,0,41,270,261
42,0,42,236,252
43,0,43,257,246
44,0,44,241,235
45,0,45,229,254
46,0,46,224,215
47,0,47,240,232
48,0,48,230,244
49,0,49,218,253
50,0,50,235,246
51,0,51,292,265
52,0,52,267,291
53,0,53,305,273
54,0,54,286,253
55,0,55,234,246
56,0,56,266,244
57,0,57,253,260
58,0,58,259,259
59,0,59,239,220
60,0,60,207,230
61,0,61,191,223
62,0,62,179,192
63,0,63,154,185
64,0,64,165,157
65,0,65,159,161
66,0,66,144,136
67,0,67,109,136
68,0,68,128,112
69,0,69,124,129
70,0,70,103,95
71,0,71,79,98
72,0,72,81,83
73,0,73,85,82
74,0,74,82,74
75,0,75,68,76
76,0,76,61,77
77,0,77,69,63
78,0,78,73,67
79,0,79,68,39
80,0,80,53,54
81,0,81,43,43
82,0,82,44,56
83,0,83,39,51
84,0,84,35,40
85,0,85,38,29
86,0,86,33,31
87,0,87,27,29
88,0,88,24,24
89,0,89,23,25
90,0,90,27,10
91,0,91,14,24
92,0,92,18,20
93,0,93,15,11
94,0,94,10,12
95,0,95,12,9
96,0,96,5,11
97,0,97,8,11
98,0,98,9,2
99,0,99,7,5
100,0,100,5,4
101,0,101,0,0
102,1,0,160,148
103,1,1,142,146
104,1,2,302,265
105,1,3,278,281
106,1,4,289,278
107,1,5,288,308
108,1,6,282,302
109,1,7,310,299
110,1,8,320,305
111,1,9,317,372
112,1,10,347,341
113,1,11,343,333
114,1,12,327,348
115,1,13,354,344
116,1,14,346,312
117,1,15,368,348
118,1,16,353,356
119,1,17,359,354
120,1,18,380,376
121,1,19,384,354
122,1,20,402,375
123,1,21,372,351
124,1,22,222,221
125,1,23,184,212
126,1,24,197,178
127,1,25,224,192
128,1,26,164,218
129,1,27,185,217
130,1,28,194,204
131,1,29,213,202
132,1,30,234,238
133,1,31,229,200
134,1,32,225,227
135,1,33,219,227
136,1,34,222,239
137,1,35,252,227
138,1,36,243,249
139,1,37,247,249
140,1,38,220,226
141,1,39,255,232
142,1,40,235,251
143,1,41,267,229
144,1,42,270,261
145,1,43,235,252
146,1,44,256,246
147,1,45,240,235
148,1,46,229,254
149,1,47,223,215
150,1,48,239,232
151,1,49,229,244
152,1,50,216,253
153,1,51,234,246
154,1,52,292,264
155,1,53,265,291
156,1,54,305,273
157,1,55,282,253
158,1,56,232,245
159,1,57,264,243
160,1,58,250,258
161,1,59,259,258
162,1,60,237,219
163,1,61,205,228
164,1,62,190,221
165,1,63,177,191
