ind,time,age,male,female
0,0,0,18,27
1,0,1,145,123
2,0,2,137,151
3,0,3,147,114
4,0,4,162,160
5,0,5,179,148
6,0,6,140,135
7,0,7,129,145
8,0,8,147,155
9,0,9,136,135
10,0,10,151,132
11,0,11,124,154
12,0,12,147,156
13,0,13,145,145
14,0,14,146,142
15,0,15,141,149
16,0,16,137,140
17,0,17,136,139
18,0,18,139,143
19,0,19,127,144
20,0,20,130,136
21,0,21,75,72
22,0,22,86,85
23,0,23,87,79
24,0,24,96,80
25,0,25,84,80
26,0,26,66,91
27,0,27,100,84
28,0,28,100,94
29,0,29,89,88
30,0,30,101,97
31,0,31,115,107
32,0,32,97,105
33,0,33,98,111
34,0,34,97,111
35,0,35,108,100
36,0,36,118,99
37,0,37,96,104
38,0,38,98,109
39,0,39,131,89
40,0,40,116,115
41,0,41,108,99
42,0,42,93,96
43,0,43,115,96
44,0,44,91,105
45,0,45,92,102
46,0,46,125,91
47,0,47,95,110
48,0,48,108,94
49,0,49,73,102
50,0,50,86,86
51,0,51,152,149
52,0,52,133,150
53,0,53,139,135
54,0,54,132,120
55,0,55,108,121
56,0,56,108,107
57,0,57,112,101
58,0,58,85,104
59,0,59,104,81
60,0,60,79,90
61,0,61,70,73
62,0,62,67,73
63,0,63,72,77
64,0,64,72,69
65,0,65,68,70
66,0,66,70,52
67,0,67,72,55
68,0,68,66,60
69,0,69,54,48
70,0,70,52,62
71,0,71,48,43
72,0,72,50,45
73,0,73,52,44
74,0,74,27,49
75,0,75,48,31
76,0,76,33,30
77,0,77,26,34
78,0,78,35,37
79,0,79,19,25
80,0,80,26,22
81,0,81,24,17
82,0,82,14,22
83,0,83,18,15
84,0,84,13,14
85,0,85,5,13
86,0,86,20,9
87,0,87,10,11
88,0,88,12,12
89,0,89,12,9
90,0,90,15,12
91,0,91,2,13
92,0,92,12,9
93,0,93,10,6
94,0,94,8,5
95,0,95,3,2
96,0,96,3,2
97,0,97,4,2
98,0,98,3,3
99,0,99,3,3
100,0,100,2,0
101,0,101,0,0
102,1,0,32,23
103,1,1,18,27
104,1,2,145,123
105,1,3,137,151
106,1,4,147,114
107,1,5,162,160
108,1,6,179,148
109,1,7,140,135
110,1,8,129,145
111,1,9,147,155
112,1,10,136,135
113,1,11,151,132
114,1,12,124,154
115,1,13,147,156
116,1,14,145,145
117,1,15,146,142
118,1,16,141,149
119,1,17,137,140
120,1,18,135,139
121,1,19,139,143
122,1,20,127,144
123,1,21,130,136
124,1,22,75,72
125,1,23,86,85
126,1,24,87,79
127,1,25,96,80
128,1,26,84,80
129,1,27,66,91
130,1,28,100,84
131,1,29,100,94
132,1,30,89,88
133,1,31,101,97
134,1,32,115,107
135,1,33,97,105
136,1,34,98,111
137,1,35,97,111
138,1,36,108,100
139,1,37,118,98
140,1,38,96,104
141,1,39,98,109
142,1,40,131,89
143,1,41,116,115
144,1,42,108,99
145,1,43,91,96
146,1,44,114,96
147,1,45,91,103
148,1,46,92,102
149,1,47,125,91
150,1,48,95,110
151,1,49,107,94
152,1,50,73,102
153,1,51,86,86
154,1,52,152,149
155,1,53,132,149
156,1,54,139,133
157,1,55,130,120
158,1,56,107,121
159,1,57,107,107
160,1,58,112,101
161,1,59,85,103
162,1,60,103,80
163,1,61,78,90
164,1,62,69,72
165,1,63,66,72
166,1,64,70,76
167,1,65,71,67
168,1,66,66,69
169,1,67,68,52
170,1,68,70,54
171,1,69,64,58
172,1,70,51,46
173,1,71,51,60
174,1,72,44,42
175,1,73,48,43
176,1,74,50,44
177,1,75,27,46
178,1,76,45,29
179,1,77,31,30
180,1,78,25,31
181,1,79,31,35
182,1,80,19,25
183,1,81,25,21
184,1,82,22,14
185,1,83,14,22
186,1,84,17,14
187,1,85,13,13
188,1,86,5,12
189,1,87,17,8
190,1,88,9,11
191,1,89,10,11
192,1,90,10,6
193,1,91,13,11
194,1,92,2,9
195,1,93,10,8
196,1,94,9,4
197,1,95,4,5
198,1,96,3,2
199,1,97,3,0
200,1,98,2,2
201,1,99,3,3
202,1,100,3,3
203,1,101,0,0
204,2,0,25,22
205,2,1,32,23
206,2,2,18,27
207,2,3,145,123
208,2,4,137,151
209,2,5,147,114
210,2,6,162,160
211,2,7,179,148
212,2,8,140,135
213,2,9,129,145
214,2,10,147,155
215,2,11,136,135
216,2,12,151,132
217,2,13,124,154
218,2,14,147,156
219,2,15,145,145
220,2,16,146,142
221,2,17,141,149
222,2,18,136,140
223,2,19,135,139
224,2,20,139,143
225,2,21,127,144
226,2,22,130,136
227,2,23,75,72
228,2,24,86,85
229,2,25,87,79
230,2,26,96,80
231,2,27,84,80
232,2,28,66,91
233,2,29,100,84
234,2,30,100,93
235,2,31,89,88
236,2,32,101,97
237,2,33,115,107
238,2,34,97,105
239,2,35,98,111
240,2,36,96,111
241,2,37,108,100
242,2,38,117,98
243,2,39,96,104
244,2,40,98,109
245,2,41,131,88
246,2,42,116,115
247,2,43,108,98
248,2,44,91,95
249,2,45,114,96
250,2,46,91,103
251,2,47,92,102
252,2,48,124,91
253,2,49,95,110
254,2,50,107,94
255,2,51,73,102
256,2,52,84,86
257,2,53,152,149
258,2,54,132,147
259,2,55,137,133
260,2,56,128,120
261,2,57,107,121
262,2,58,107,107
263,2,59,112,101
264,2,60,83,103
265,2,61,102,79
266,2,62,75,88
267,2,63,68,72
268,2,64,66,71
269,2,65,68,76
270,2,66,69,67
271,2,67,64,66
272,2,68,66,51
273,2,69,69,54
274,2,70,63,57
275,2,71,49,45
276,2,72,50,58
277,2,73,42,42
278,2,74,47,41
279,2,75,47,43
280,2,76,27,44
281,2,77,44,28
282,2,78,29,29
283,2,79,23,29
284,2,80,29,32
285,2,81,18,25
286,2,82,22,16
287,2,83,19,12
288,2,84,12,21
289,2,85,14,12
290,2,86,9,10
291,2,87,5,11
292,2,88,12,5
293,2,89,7,10
294,2,90,9,9
295,2,91,7,6
296,2,92,10,10
297,2,93,2,8
298,2,94,7,6
299,2,95,8,4
300,2,96,4,3
301,2,97,2,2
302,2,98,2,0
303,2,99,1,2
304,2,100,2,3
305,2,101,0,0
306,3,0,26,30
307,3,1,25,22
308,3,2,32,23
309,3,3,18,27
310,3,4,145,123
311,3,5,137,151
312,3,6,147,114
313,3,7,162,160
314,3,8,179,148
315,3,9,140,135
316,3,10,129,145
317,3,11,146,155
318,3,12,136,135
319,3,13,151,132
320,3,14,124,154
321,3,15,147,156
322,3,16,145,145
323,3,17,146,142
324,3,18,141,149
325,3,19,136,140
326,3,20,134,139
327,3,21,139,143
328,3,22,127,144
329,3,23,130,136
330,3,24,75,72
331,3,25,86,85
332,3,26,87,79
333,3,27,96,80
334,3,28,84,80
335,3,29,66,91
336,3,30,100,84
337,3,31,100,93
338,3,32,89,88
339,3,33,101,97
340,3,34,115,107
341,3,35,96,105
342,3,36,98,111
343,3,37,96,111
344,3,38,108,100
345,3,39,117,98
346,3,40,96,104
347,3,41,98,109
348,3,42,131,88
349,3,43,116,115
350,3,44,108,98
351,3,45,90,95
352,3,46,114,96
353,3,47,90,103
354,3,48,92,102
355,3,49,123,91
356,3,50,95,110
357,3,51,107,94
358,3,52,73,102
359,3,53,82,85
360,3,54,152,149
361,3,55,132,147
362,3,56,137,132
363,3,57,125,119
364,3,58,106,120
365,3,59,107,107
366,3,60,112,101
367,3,61,83,103
368,3,62,101,75
369,3,63,71,85
370,3,64,66,71
371,3,65,64,71
372,3,66,66,75
373,3,67,68,66
374,3,68,62,63
375,3,69,64,50
376,3,70,67,54
377,3,71,60,57
378,3,72,45,39
379,3,73,48,57
380,3,74,40,42
381,3,75,47,38
382,3,76,45,40
383,3,77,26,42
384,3,78,39,28
385,3,79,24,26
386,3,80,20,27
387,3,81,26,30
388,3,82,18,23
389,3,83,20,15
390,3,84,16,11
391,3,85,11,20
392,3,86,14,11
393,3,87,8,10
394,3,88,5,10
395,3,89,11,4
396,3,90,6,9
397,3,91,7,8
398,3,92,7,4
399,3,93,10,8
400,3,94,2,6
401,3,95,4,5
402,3,96,6,4
403,3,97,4,3
404,3,98,1,2
405,3,99,2,0
406,3,100,1,1
407,3,101,0,0
408,4,0,36,17
409,4,1,26,30
410,4,2,25,22
411,4,3,32,23
412,4,4,18,27
413,4,5,145,123
414,4,6,137,151
415,4,7,147,114
416,4,8,162,159
417,4,9,179,148
418,4,10,140,135
419,4,11,129,145
420,4,12,146,155
421,4,13,136,135
422,4,14,151,132
423,4,15,124,154
424,4,16,147,156
425,4,17,145,145
426,4,18,146,142
427,4,19,141,149
428,4,20,136,140
429,4,21,133,138
430,4,22,138,143
431,4,23,127,144
432,4,24,130,136
433,4,25,75,72
434,4,26,86,85
435,4,27,87,79
436,4,28,96,80
437,4,29,84,80
438,4,30,66,91
439,4,31,100,84
440,4,32,100,92
441,4,33,89,88
442,4,34,101,97
443,4,35,115,107
444,4,36,96,105
445,4,37,98,111
446,4,38,96,111
447,4,39,108,100
448,4,40,117,97
449,4,41,96,104
450,4,42,97,109
451,4,43,131,88
452,4,44,116,115
453,4,45,107,98
454,4,46,90,95
455,4,47,112,96
456,4,48,90,102
457,4,49,92,102
458,4,50,123,91
459,4,51,95,110
460,4,52,106,93
461,4,53,72,102
462,4,54,81,85
463,4,55,150,148
464,4,56,131,146
465,4,57,135,131
466,4,58,121,119
467,4,59,106,118
468,4,60,107,107
469,4,61,112,101
470,4,62,82,103
471,4,63,100,75
472,4,64,70,85
473,4,65,64,70
474,4,66,64,70
475,4,67,65,73
476,4,68,66,66
477,4,69,59,61
478,4,70,62,50
479,4,71,65,53
480,4,72,58,57
481,4,73,43,36
482,4,74,46,54
483,4,75,39,40
484,4,76,45,37
485,4,77,41,40
486,4,78,25,41
487,4,79,33,27
488,4,80,20,25
489,4,81,18,26
490,4,82,24,28
491,4,83,17,19
492,4,84,19,15
493,4,85,13,10
494,4,86,9,18
495,4,87,11,8
496,4,88,7,6
497,4,89,5,7
498,4,90,8,2
499,4,91,5,6
500,4,92,6,4
501,4,93,5,3
502,4,94,9,7
503,4,95,1,5
504,4,96,2,3
505,4,97,4,3
506,4,98,3,2
507,4,99,1,2
508,4,100,2,0
509,4,101,0,0
510,5,0,32,39
511,5,1,36,17
512,5,2,26,30
513,5,3,25,22
514,5,4,32,23
515,5,5,18,27
516,5,6,145,123
517,5,7,137,151
518,5,8,146,114
519,5,9,162,159
520,5,10,179,148
521,5,11,140,134
522,5,12,129,144
523,5,13,146,155
524,5,14,136,135
525,5,15,151,132
526,5,16,123,154
527,5,17,147,156
528,5,18,145,145
529,5,19,146,142
530,5,20,141,149
531,5,21,136,140
532,5,22,132,138
533,5,23,138,143
534,5,24,127,144
535,5,25,130,136
536,5,26,75,72
537,5,27,86,85
538,5,28,87,79
539,5,29,95,80
540,5,30,84,80
541,5,31,66,91
542,5,32,100,84
543,5,33,100,92
544,5,34,89,88
545,5,35,101,97
546,5,36,115,106
547,5,37,96,105
548,5,38,97,111
549,5,39,96,111
550,5,40,107,100
551,5,41,117,97
552,5,42,96,103
553,5,43,97,109
554,5,44,131,88
555,5,45,116,115
556,5,46,106,98
557,5,47,90,95
558,5,48,110,96
559,5,49,90,102
560,5,50,91,101
561,5,51,123,90
562,5,52,94,110
563,5,53,106,92
564,5,54,72,102
565,5,55,79,84
