ind,time,age,male,female
0,0,0,42,42
1,0,1,131,131
2,0,2,127,133
3,0,3,138,113
4,0,4,161,169
5,0,5,129,152
6,0,6,135,129
7,0,7,120,169
8,0,8,151,163
9,0,9,150,151
10,0,10,157,153
11,0,11,153,134
12,0,12,131,140
13,0,13,141,151
14,0,14,129,129
15,0,15,141,145
16,0,16,118,143
17,0,17,163,121
18,0,18,117,145
19,0,19,123,133
20,0,20,137,124
21,0,21,78,59
22,0,22,74,83
23,0,23,81,80
24,0,24,70,78
25,0,25,78,80
26,0,26,100,102
27,0,27,95,98
28,0,28,102,100
29,0,29,91,100
30,0,30,104,118
31,0,31,92,103
32,0,32,115,120
33,0,33,88,87
34,0,34,107,123
35,0,35,105,98
36,0,36,110,108
37,0,37,103,111
38,0,38,118,127
39,0,39,114,111
40,0,40,101,123
41,0,41,136,143
42,0,42,113,102
43,0,43,101,117
44,0,44,111,99
45,0,45,105,116
46,0,46,102,98
47,0,47,91,112
48,0,48,108,95
49,0,49,88,89
50,0,50,78,90
51,0,51,132,135
52,0,52,131,145
53,0,53,134,139
54,0,54,123,119
55,0,55,119,100
56,0,56,121,95
57,0,57,89,107
58,0,58,114,111
59,0,59,93,89
60,0,60,86,72
61,0,61,76,74
62,0,62,79,76
63,0,63,73,80
64,0,64,67,75
65,0,65,71,56
66,0,66,56,66
67,0,67,67,65
68,0,68,54,59
69,0,69,46,66
70,0,70,62,43
71,0,71,55,52
72,0,72,29,36
73,0,73,40,32
74,0,74,46,36
75,0,75,46,37
76,0,76,41,32
77,0,77,31,32
78,0,78,35,22
79,0,79,20,27
80,0,80,30,17
81,0,81,20,21
82,0,82,12,23
83,0,83,26,17
84,0,84,16,16
85,0,85,17,13
86,0,86,7,13
87,0,87,7,13
88,0,88,10,7
89,0,89,10,3
90,0,90,6,5
91,0,91,9,8
92,0,92,8,11
93,0,93,6,5
94,0,94,11,3
95,0,95,3,4
96,0,96,3,3
97,0,97,7,5
98,0,98,5,4
99,0,99,1,2
100,0,100,0,1
101,0,101,0,0
102,1,0,39,43
103,1,1,42,42
104,1,2,131,130
105,1,3,127,133
106,1,4,138,113
107,1,5,161,169
108,1,6,129,152
109,1,7,135,128
110,1,8,120,169
111,1,9,151,163
112,1,10,150,151
113,1,11,157,153
114,1,12,153,134
115,1,13,131,140
116,1,14,140,151
117,1,15,129,129
118,1,16,141,145
119,1,17,117,143
120,1,18,163,121
121,1,19,117,145
122,1,20,123,133
123,1,21,137,123
124,1,22,78,59
125,1,23,74,83
126,1,24,81,80
127,1,25,70,78
128,1,26,78,80
129,1,27,100,102
130,1,28,94,98
131,1,29,102,100
132,1,30,91,99
133,1,31,104,118
134,1,32,92,103
135,1,33,115,119
136,1,34,88,87
137,1,35,107,123
138,1,36,104,98
139,1,37,110,108
140,1,38,103,110
141,1,39,118,127
142,1,40,113,111
143,1,41,100,123
144,1,42,136,142
145,1,43,113,102
146,1,44,101,117
147,1,45,111,99
148,1,46,105,116
149,1,47,102,98
150,1,48,91,111
151,1,49,107,95
152,1,50,88,88
153,1,51,78,90
154,1,52,132,135
155,1,53,130,144
156,1,54,132,138
157,1,55,120,119
158,1,56,117,98
159,1,57,121,93
160,1,58,87,107
161,1,59,114,110
162,1,60,93,89
163,1,61,85,72
164,1,62,76,73
165,1,63,79,76
166,1,64,70,79
167,1,65,67,74
168,1,66,70,55
169,1,67,54,64
170,1,68,66,65
171,1,69,53,58
172,1,70,46,65
173,1,71,61,43
174,1,72,52,50
175,1,73,28,36
176,1,74,38,31
177,1,75,44,34
178,1,76,41,34
179,1,77,38,30
180,1,78,31,31
181,1,79,34,19
182,1,80,20,24
183,1,81,25,15
184,1,82,17,20
185,1,83,12,18
186,1,84,26,16
187,1,85,13,13
188,1,86,17,13
189,1,87,6,10
190,1,88,6,12
191,1,89,8,6
192,1,90,7,2
193,1,91,5,3
194,1,92,8,6
195,1,93,5,11
196,1,94,4,4
197,1,95,7,3
198,1,96,3,4
199,1,97,3,2
200,1,98,6,4
201,1,99,5,3
202,1,100,0,2
203,1,101,0,0
204,2,0,33,45
205,2,1,39,43
206,2,2,42,42
207,2,3,131,130
208,2,4,127,133
209,2,5,138,113
210,2,6,161,169
211,2,7,129,152
212,2,8,135,128
213,2,9,120,169
214,2,10,151,163
215,2,11,150,151
216,2,12,157,153
217,2,13,153,134
