ind,time,age,male,female
0,0,0,20,27
1,0,1,131,131
2,0,2,127,132
3,0,3,138,113
4,0,4,161,170
5,0,5,129,152
6,0,6,135,129
7,0,7,120,169
8,0,8,151,163
9,0,9,150,151
10,0,10,157,153
11,0,11,153,134
12,0,12,131,140
13,0,13,141,151
14,0,14,129,129
15,0,15,141,146
16,0,16,118,143
17,0,17,162,121
18,0,18,118,145
19,0,19,123,133
20,0,20,137,124
21,0,21,78,59
22,0,22,74,83
23,0,23,81,80
24,0,24,70,78
25,0,25,77,80
26,0,26,100,102
27,0,27,95,98
28,0,28,102,101
29,0,29,91,100
30,0,30,104,119
31,0,31,92,103
32,0,32,114,120
33,0,33,88,87
34,0,34,107,123
35,0,35,105,98
36,0,36,110,108
37,0,37,103,111
38,0,38,117,127
39,0,39,115,110
40,0,40,101,123
41,0,41,136,143
42,0,42,113,102
43,0,43,101,117
44,0,44,111,100
45,0,45,108,115
46,0,46,103,98
47,0,47,90,112
48,0,48,107,94
49,0,49,88,89
50,0,50,78,90
51,0,51,132,135
52,0,52,130,145
53,0,53,134,140
54,0,54,125,118
55,0,55,120,99
56,0,56,121,95
57,0,57,89,107
58,0,58,114,112
59,0,59,93,89
60,0,60,88,73
61,0,61,76,73
62,0,62,78,76
63,0,63,72,80
64,0,64,65,74
65,0,65,69,56
66,0,66,59,65
67,0,67,66,65
68,0,68,52,60
69,0,69,46,66
70,0,70,61,44
71,0,71,55,51
72,0,72,28,36
73,0,73,42,30
74,0,74,44,36
75,0,75,45,35
76,0,76,40,32
77,0,77,31,31
78,0,78,35,22
79,0,79,23,25
80,0,80,29,18
81,0,81,20,20
82,0,82,11,22
83,0,83,23,18
84,0,84,15,17
85,0,85,20,14
86,0,86,6,13
87,0,87,7,10
88,0,88,10,7
89,0,89,9,3
90,0,90,8,6
91,0,91,11,9
92,0,92,6,9
93,0,93,5,4
94,0,94,11,7
95,0,95,4,4
96,0,96,4,3
97,0,97,7,4
98,0,98,4,4
99,0,99,2,1
100,0,100,1,2
101,0,101,0,0
102,1,0,26,30
103,1,1,20,27
104,1,2,131,131
105,1,3,126,132
106,1,4,138,113
107,1,5,161,170
108,1,6,129,152
109,1,7,135,129
110,1,8,120,169
111,1,9,151,163
112,1,10,150,151
113,1,11,157,153
