# age distribution (female only) - data processed from SingStat, check docs/data_input_sources.md for references
# this data serve for generating fertility_age_prob.dat, not for the current model 
# columns:
#   0=proportion 
#   1=age
0.009532724966797744 0
0.009735700805897647 1
0.00993867664499755 2
0.010141652484097454 3
0.01034462832319736 4
0.010597444233563772 5
0.010837800126113562 6
0.011078156018663353 7
0.011318511911213145 8
0.011558867803762935 9
0.011747811200131497 10
0.01199633278735772 11
0.012244854374583943 12
0.012493375961810167 13
0.01274189754903639 14
0.012765282679655283 15
0.01280843397595919 16
0.012851585272263096 17
0.012894736568567003 18
0.01293788786487091 19
0.013375267575964888 20
0.013493895268175272 21
0.013612522960385658 22
0.013731150652596042 23
0.013849778344806428 24
0.0138327784190473 25
0.01416422580784973 26
0.01449567319665216 27
0.01482712058545459 28
0.01515856797425702 29
0.015417925990884686 30
0.015646790561226913 31
0.015875655131569143 32
0.01610451970191137 33
0.0163333842722536 34
0.016374390112437413 35
0.016382647901414707 36
0.016390905690392 37
0.016399163479369296 38
0.016407421268346593 39
0.01661852869312262 40
0.01658287796598892 41
0.01654722723885522 42
0.01651157651172152 43
0.01647592578458782 44
0.016216056132955372 45
0.016153401310268906 46
0.016090746487582443 47
0.016028091664895976 48
0.015965436842209513 49
0.01572362449534609 50
0.015351686312264657 51
0.014979748129183224 52
0.014607809946101792 53
0.014235871763020358 54
0.013917300521838458 55
0.013373698561950207 56
0.012830096602061957 57
0.012286494642173705 58
0.011742892682285455 59
0.01103178142182926 60
0.010359656748738002 61
0.009687532075646751 62
0.009015407402555495 63
0.008343282729464245 64
0.008130040081268233 65
0.007644314273121719 66
0.007158588464975205 67
0.00667286265682869 68
0.006187136848682176 69
0.005538431415210147 70
0.005321232122977108 71
0.00510403283074407 72
0.00488683353851103 73
0.004669634246277991 74
0.004468629907396543 75
0.004208473740161419 76
0.003948317572926291 77
0.003688161405691167 78
0.0034280052384560392 79
0.003276199721635097 80
0.0030987135384737837 81
0.0029212273553124697 82
0.0027437411721511562 83
0.0025662549889898427 84
0.0023284830817797042 85
0.00219487091892597 86
0.0020612587560722337 87
0.0019276465932184976 88
0.0017940344303647615 89
0.0016604222675110254 90
0.0015268101046572913 91
0.0013931979418035552 92
0.001259585778949819 93
0.0011259736160960847 94
0.0009923614532423486 95
0.0008587492903886126 96
0.0007251371275348765 97
0.0005915249646811404 98
0.00045791280182740616 99
0.00032430063897367006 100
