ind,time,age,male,female
0,0,0,38,29
1,0,1,131,139
2,0,2,128,135
3,0,3,138,132
4,0,4,128,150
5,0,5,149,150
6,0,6,166,140
7,0,7,146,131
8,0,8,160,167
9,0,9,146,140
10,0,10,135,136
11,0,11,136,137
12,0,12,127,161
13,0,13,141,152
14,0,14,139,138
15,0,15,145,134
16,0,16,134,151
17,0,17,138,141
18,0,18,109,149
19,0,19,136,148
20,0,20,136,135
21,0,21,89,82
22,0,22,84,81
23,0,23,85,66
24,0,24,89,62
25,0,25,102,75
26,0,26,94,78
27,0,27,75,101
28,0,28,87,108
29,0,29,97,87
30,0,30,96,107
31,0,31,103,89
32,0,32,101,121
33,0,33,110,86
34,0,34,95,109
35,0,35,109,113
36,0,36,103,123
37,0,37,100,110
38,0,38,106,111
39,0,39,116,104
40,0,40,98,102
41,0,41,114,94
42,0,42,98,98
43,0,43,102,96
44,0,44,96,107
45,0,45,113,90
46,0,46,89,91
47,0,47,85,95
48,0,48,103,96
49,0,49,88,96
50,0,50,86,82
51,0,51,160,141
52,0,52,150,148
53,0,53,132,142
54,0,54,129,116
55,0,55,103,107
56,0,56,93,102
57,0,57,114,92
58,0,58,100,89
59,0,59,111,108
60,0,60,87,100
61,0,61,82,99
62,0,62,61,88
63,0,63,73,77
64,0,64,66,60
65,0,65,79,66
66,0,66,57,66
67,0,67,75,54
68,0,68,60,57
69,0,69,59,67
70,0,70,50,52
71,0,71,46,44
72,0,72,55,49
73,0,73,43,44
74,0,74,44,41
75,0,75,47,30
76,0,76,31,31
77,0,77,35,19
78,0,78,27,35
79,0,79,27,20
80,0,80,18,28
81,0,81,26,21
82,0,82,15,13
83,0,83,18,18
84,0,84,19,23
85,0,85,22,19
86,0,86,14,16
87,0,87,9,12
88,0,88,9,13
89,0,89,15,8
90,0,90,4,6
91,0,91,15,4
92,0,92,13,11
93,0,93,6,2
94,0,94,6,10
95,0,95,4,6
96,0,96,5,3
97,0,97,5,5
98,0,98,4,2
99,0,99,3,4
100,0,100,4,0
101,0,101,0,0
102,1,0,41,47
103,1,1,37,29
104,1,2,131,139
105,1,3,128,135
106,1,4,138,132
107,1,5,128,150
108,1,6,149,150
109,1,7,166,140
110,1,8,146,131
111,1,9,160,166
112,1,10,146,140
113,1,11,135,136
114,1,12,136,136
115,1,13,127,161
116,1,14,141,152
117,1,15,139,138
118,1,16,145,134
119,1,17,134,151
120,1,18,138,141
121,1,19,109,149
122,1,20,136,148
123,1,21,134,135
124,1,22,89,82
125,1,23,84,81
126,1,24,85,66
127,1,25,89,62
128,1,26,101,75
129,1,27,94,78
130,1,28,75,101
131,1,29,87,108
132,1,30,97,87
133,1,31,96,107
134,1,32,103,89
135,1,33,101,121
136,1,34,110,86
137,1,35,95,109
138,1,36,109,113
139,1,37,103,123
140,1,38,100,110
141,1,39,105,111
142,1,40,116,104
143,1,41,98,102
144,1,42,112,94
145,1,43,98,98
146,1,44,102,96
147,1,45,96,107
148,1,46,113,90
149,1,47,89,91
150,1,48,85,94
151,1,49,102,96
152,1,50,88,96
153,1,51,85,81
154,1,52,160,141
155,1,53,149,148
156,1,54,131,140
157,1,55,125,115
158,1,56,103,107
159,1,57,92,102
160,1,58,112,91
161,1,59,99,88
162,1,60,108,107
163,1,61,85,100
164,1,62,81,99
165,1,63,59,88
166,1,64,72,77
167,1,65,64,60
168,1,66,76,63
169,1,67,57,65
170,1,68,74,53
171,1,69,60,55
172,1,70,57,65
173,1,71,50,50
174,1,72,43,41
175,1,73,54,49
176,1,74,40,41
177,1,75,43,39
178,1,76,44,28
179,1,77,30,29
180,1,78,32,17
181,1,79,24,34
182,1,80,26,19
183,1,81,16,26
184,1,82,25,19
185,1,83,13,12
186,1,84,16,14
187,1,85,17,22
188,1,86,21,18
189,1,87,11,15
190,1,88,9,9
191,1,89,5,8
192,1,90,14,7
193,1,91,3,6
194,1,92,11,2
195,1,93,11,9
196,1,94,6,2
197,1,95,4,8
198,1,96,3,4
199,1,97,4,2
200,1,98,3,5
201,1,99,2,2
202,1,100,3,3
203,1,101,0,0
204,2,0,38,37
205,2,1,41,47
206,2,2,37,29
207,2,3,131,139
208,2,4,128,135
209,2,5,138,132
210,2,6,128,150
211,2,7,149,150
212,2,8,166,140
213,2,9,146,131
214,2,10,160,166
215,2,11,146,140
216,2,12,135,136
217,2,13,136,136
218,2,14,127,161
219,2,15,141,152
220,2,16,139,138
221,2,17,145,134
222,2,18,134,151
223,2,19,138,141
224,2,20,109,149
225,2,21,136,148
226,2,22,134,135
227,2,23,89,82
228,2,24,83,81
229,2,25,85,66
230,2,26,89,62
231,2,27,101,74
232,2,28,94,78
233,2,29,75,101
234,2,30,86,108
235,2,31,97,87
236,2,32,96,107
237,2,33,102,89
238,2,34,101,121
239,2,35,110,86
240,2,36,95,109
241,2,37,109,113
242,2,38,103,123
243,2,39,100,110
244,2,40,105,111
245,2,41,116,104
246,2,42,98,102
247,2,43,112,93
248,2,44,97,98
249,2,45,102,96
250,2,46,96,107
251,2,47,112,90
252,2,48,89,91
253,2,49,84,94
254,2,50,101,96
255,2,51,86,96
256,2,52,84,81
257,2,53,158,140
258,2,54,148,148
259,2,55,128,139
260,2,56,125,115
261,2,57,102,107
262,2,58,91,101
263,2,59,111,88
264,2,60,97,87
265,2,61,107,105
266,2,62,85,99
267,2,63,79,98
268,2,64,59,88
269,2,65,70,75
270,2,66,64,59
271,2,67,75,63
272,2,68,56,63
273,2,69,71,52
274,2,70,59,55
275,2,71,56,62
276,2,72,49,46
277,2,73,42,39
278,2,74,54,48
279,2,75,37,40
280,2,76,42,37
281,2,77,42,26
282,2,78,26,29
283,2,79,30,17
284,2,80,23,31
285,2,81,25,18
286,2,82,16,25
287,2,83,21,17
288,2,84,10,11
289,2,85,15,12
290,2,86,15,19
291,2,87,18,13
292,2,88,8,13
293,2,89,7,8
294,2,90,5,6
295,2,91,10,6
296,2,92,2,4
297,2,93,9,0
298,2,94,9,7
299,2,95,5,2
300,2,96,3,7
301,2,97,3,4
302,2,98,4,2
303,2,99,2,5
304,2,100,2,2
305,2,101,0,0
306,3,0,35,42
307,3,1,38,37
308,3,2,41,46
309,3,3,37,29
310,3,4,131,139
311,3,5,128,135
312,3,6,138,132
313,3,7,128,150
314,3,8,149,150
315,3,9,166,139
316,3,10,146,131
317,3,11,160,166
318,3,12,146,140
319,3,13,135,136
320,3,14,136,136
321,3,15,127,161
322,3,16,141,152
323,3,17,139,138
324,3,18,145,134
325,3,19,134,151
326,3,20,138,141
327,3,21,109,149
328,3,22,136,148
329,3,23,134,135
330,3,24,89,82
331,3,25,83,81
332,3,26,85,66
333,3,27,88,62
334,3,28,100,74
335,3,29,94,78
336,3,30,75,101
337,3,31,86,108
338,3,32,96,87
339,3,33,96,107
340,3,34,102,89
341,3,35,101,121
342,3,36,110,86
343,3,37,95,109
344,3,38,109,113
345,3,39,103,123
346,3,40,99,110
347,3,41,105,110
348,3,42,116,104
349,3,43,98,102
350,3,44,112,93
351,3,45,97,98
352,3,46,102,96
353,3,47,95,107
354,3,48,112,90
355,3,49,89,91
356,3,50,83,94
357,3,51,100,95
358,3,52,85,96
359,3,53,83,81
360,3,54,157,140
361,3,55,147,148
362,3,56,126,138
363,3,57,125,115
364,3,58,102,107
365,3,59,89,101
366,3,60,109,88
367,3,61,97,87
368,3,62,105,104
369,3,63,82,99
370,3,64,76,98
371,3,65,57,88
372,3,66,70,74
373,3,67,64,59
374,3,68,71,62
375,3,69,54,61
376,3,70,67,51
377,3,71,58,55
378,3,72,52,60
379,3,73,46,46
380,3,74,40,36
381,3,75,51,45
382,3,76,37,38
383,3,77,41,35
384,3,78,37,23
385,3,79,22,29
386,3,80,26,17
387,3,81,22,29
388,3,82,25,17
389,3,83,16,25
390,3,84,20,15
391,3,85,7,10
392,3,86,14,11
393,3,87,9,17
394,3,88,16,11
395,3,89,8,11
396,3,90,5,8
397,3,91,5,5
398,3,92,7,5
399,3,93,2,1
400,3,94,9,0
401,3,95,5,7
402,3,96,5,1
403,3,97,3,6
404,3,98,3,1
405,3,99,3,2
406,3,100,1,2
407,3,101,0,0
408,4,0,43,40
409,4,1,35,42
410,4,2,38,37
411,4,3,41,46
412,4,4,37,29
413,4,5,131,139
414,4,6,127,135
415,4,7,138,132
416,4,8,128,150
417,4,9,149,150
418,4,10,166,139
419,4,11,146,130
420,4,12,160,166
421,4,13,146,140
422,4,14,135,136
423,4,15,136,136
424,4,16,127,161
425,4,17,141,152
426,4,18,139,138
427,4,19,145,133
428,4,20,134,151
429,4,21,138,141
430,4,22,109,149
431,4,23,136,148
432,4,24,134,135
433,4,25,89,82
434,4,26,82,81
435,4,27,84,66
436,4,28,88,62
437,4,29,100,74
438,4,30,94,78
439,4,31,75,101
440,4,32,86,108
441,4,33,96,87
442,4,34,95,107
443,4,35,102,88
444,4,36,101,120
445,4,37,109,86
446,4,38,95,109
447,4,39,109,113
448,4,40,102,123
449,4,41,99,108
450,4,42,105,110
451,4,43,115,104
452,4,44,98,102
453,4,45,111,93
454,4,46,97,98
455,4,47,100,95
456,4,48,95,107
457,4,49,111,90
458,4,50,89,91
459,4,51,82,94
460,4,52,100,94
461,4,53,85,96
462,4,54,83,79
463,4,55,154,139
464,4,56,146,148
465,4,57,125,138
466,4,58,123,115
467,4,59,102,106
468,4,60,89,101
469,4,61,108,87
470,4,62,93,87
471,4,63,102,103
472,4,64,77,98
473,4,65,74,96
474,4,66,57,86
475,4,67,68,73
476,4,68,63,58
477,4,69,67,61
478,4,70,53,60
479,4,71,62,50
480,4,72,56,54
481,4,73,52,59
482,4,74,44,45
483,4,75,36,35
484,4,76,48,42
485,4,77,33,35
486,4,78,39,34
487,4,79,36,21
488,4,80,22,27
489,4,81,25,14
490,4,82,20,26
491,4,83,23,15
492,4,84,13,21
493,4,85,16,12
494,4,86,5,7
495,4,87,11,9
496,4,88,8,16
497,4,89,13,9
498,4,90,7,9
499,4,91,5,6
500,4,92,5,4
501,4,93,7,4
502,4,94,0,0
503,4,95,8,0
504,4,96,4,6
505,4,97,4,1
506,4,98,2,5
507,4,99,2,1
508,4,100,2,0
509,4,101,0,0
510,5,0,41,39
511,5,1,43,40
512,5,2,35,42
513,5,3,38,37
514,5,4,41,46
515,5,5,36,29
516,5,6,131,139
517,5,7,127,135
518,5,8,138,132
519,5,9,128,150
520,5,10,149,150
521,5,11,166,139
522,5,12,146,130
523,5,13,160,166
524,5,14,146,140
525,5,15,135,135
526,5,16,136,135
527,5,17,127,161
528,5,18,141,152
529,5,19,138,138
530,5,20,145,133
531,5,21,134,151
532,5,22,138,141
533,5,23,108,149
534,5,24,136,148
535,5,25,134,135
536,5,26,89,82
537,5,27,82,81
538,5,28,84,66
539,5,29,88,62
540,5,30,100,74
541,5,31,93,78
542,5,32,75,101
543,5,33,86,108
544,5,34,96,86
545,5,35,95,107
546,5,36,102,88
547,5,37,101,120
548,5,38,109,86
549,5,39,94,109
550,5,40,109,113
551,5,41,102,122
552,5,42,99,108
553,5,43,105,109
554,5,44,115,104
555,5,45,98,102
556,5,46,111,92
557,5,47,97,98
558,5,48,100,94
559,5,49,94,106
560,5,50,111,89
561,5,51,89,90
562,5,52,82,94
563,5,53,100,93
564,5,54,84,95
565,5,55,83,79
566,5,56,152,139
567,5,57,146,147
568,5,58,125,138
569,5,59,121,115
570,5,60,99,103
571,5,61,89,101
572,5,62,107,86
573,5,63,90,86
574,5,64,100,101
575,5,65,75,95
576,5,66,72,93
577,5,67,55,85
578,5,68,68,71
579,5,69,62,58
580,5,70,65,60
581,5,71,49,59
582,5,72,60,50
583,5,73,53,52
584,5,74,50,56
585,5,75,42,45
586,5,76,33,33
587,5,77,43,39
588,5,78,31,33
589,5,79,38,32
590,5,80,32,19
591,5,81,20,24
592,5,82,23,14
593,5,83,18,23
594,5,84,20,14
595,5,85,13,20
596,5,86,16,11
597,5,87,4,7
598,5,88,7,7
599,5,89,8,16
600,5,90,11,6
601,5,91,6,8
602,5,92,5,6
603,5,93,3,4
604,5,94,7,4
605,5,95,0,0
606,5,96,6,0
607,5,97,2,4
608,5,98,3,1
609,5,99,2,3
610,5,100,2,1
611,5,101,0,0
612,6,0,43,41
613,6,1,41,39
614,6,2,43,40
615,6,3,35,42
616,6,4,38,37
617,6,5,41,46
618,6,6,36,29
619,6,7,131,139
620,6,8,127,135
621,6,9,138,132
622,6,10,128,150
623,6,11,149,150
624,6,12,166,139
625,6,13,146,130
626,6,14,160,166
627,6,15,146,140
628,6,16,135,135
629,6,17,136,135
630,6,18,127,161
631,6,19,140,152
632,6,20,138,138
633,6,21,145,133
634,6,22,134,151
635,6,23,138,141
636,6,24,108,149
637,6,25,136,147
638,6,26,134,135
639,6,27,89,82
640,6,28,82,81
641,6,29,84,66
642,6,30,88,62
643,6,31,100,74
644,6,32,93,78
645,6,33,75,101
646,6,34,85,108
647,6,35,95,86
648,6,36,95,107
649,6,37,102,88
650,6,38,101,120
651,6,39,109,86
652,6,40,94,109
653,6,41,109,112
654,6,42,102,121
655,6,43,99,108
656,6,44,105,109
657,6,45,115,104
658,6,46,98,101
659,6,47,111,91
660,6,48,96,98
661,6,49,100,94
662,6,50,94,106
663,6,51,110,89
664,6,52,89,90
665,6,53,82,93
666,6,54,98,93
667,6,55,82,93
668,6,56,83,79
669,6,57,151,139
670,6,58,146,147
671,6,59,125,138
672,6,60,120,114
673,6,61,96,103
674,6,62,87,100
675,6,63,105,86
676,6,64,88,86
677,6,65,98,101
678,6,66,74,91
679,6,67,71,91
680,6,68,53,82
681,6,69,66,70
682,6,70,60,56
683,6,71,63,58
684,6,72,46,57
685,6,73,56,47
686,6,74,53,50
687,6,75,44,55
688,6,76,39,44
689,6,77,32,30
690,6,78,40,39
691,6,79,29,30
692,6,80,33,28
693,6,81,26,18
694,6,82,17,23
695,6,83,22,14
696,6,84,17,22
697,6,85,18,13
698,6,86,13,17
699,6,87,15,9
700,6,88,4,4
701,6,89,6,6
702,6,90,6,13
703,6,91,9,5
704,6,92,5,6
705,6,93,4,3
706,6,94,3,4
707,6,95,6,3
708,6,96,0,0
709,6,97,4,0
710,6,98,1,4
711,6,99,3,1
712,6,100,2,3
713,6,101,0,0
714,7,0,37,46
715,7,1,43,41
716,7,2,41,39
717,7,3,43,40
718,7,4,35,42
719,7,5,38,37
720,7,6,41,46
721,7,7,36,29
722,7,8,130,139
723,7,9,127,135
724,7,10,138,132
725,7,11,128,150
726,7,12,149,150
727,7,13,166,139
728,7,14,146,130
729,7,15,160,166
730,7,16,146,140
731,7,17,135,135
732,7,18,136,135
733,7,19,127,161
734,7,20,140,152
735,7,21,138,138
736,7,22,145,133
737,7,23,134,151
738,7,24,138,141
739,7,25,108,149
740,7,26,135,146
