ind,years,days,no_individuals,no_births,no_deaths,no_immigrants
0,0,0,16309,72,131,0
1,1,365,16228,62,143,0
2,2,730,16165,74,137,0
3,3,1095,16109,75,131,0
4,4,1460,16045,80,144,0
5,5,1825,15969,76,152,0
6,6,2190,15916,98,151,0
7,7,2555,15848,79,147,0
8,8,2920,15758,74,164,0
9,9,3285,15708,93,143,0
10,10,3650,15636,79,151,0
11,11,4015,15581,110,165,0
12,12,4380,15511,77,147,0
13,13,4745,15492,120,139,0
14,14,5110,15474,130,148,0
15,15,5475,15404,119,189,0
16,16,5840,15352,125,177,0
17,17,6205,15335,132,149,0
18,18,6570,15286,133,182,0
19,19,6935,15250,143,179,0
20,20,7300,15187,123,186,0
