ind,time,age,male,female
0,100,0,184,182
1,100,1,156,177
2,100,2,159,202
3,100,3,171,164
4,100,4,178,175
5,100,5,151,174
6,100,6,142,135
7,100,7,175,152
8,100,8,177,158
9,100,9,134,149
10,100,10,173,158
11,100,11,169,145
12,100,12,170,141
13,100,13,166,173
14,100,14,132,177
15,100,15,205,199
16,100,16,160,178
17,100,17,175,170
18,100,18,199,205
19,100,19,175,179
20,100,20,177,187
21,100,21,175,183
22,100,22,194,171
23,100,23,191,182
24,100,24,195,208
25,100,25,194,186
26,100,26,211,198
27,100,27,224,211
28,100,28,197,187
29,100,29,198,211
30,100,30,213,205
31,100,31,202,190
32,100,32,215,185
33,100,33,192,229
34,100,34,209,208
35,100,35,199,218
36,100,36,198,207
37,100,37,207,196
38,100,38,199,190
39,100,39,226,187
40,100,40,220,204
41,100,41,195,208
42,100,42,176,177
43,100,43,205,187
44,100,44,181,214
45,100,45,191,209
46,100,46,196,193
47,100,47,168,204
48,100,48,173,164
49,100,49,182,192
50,100,50,168,171
51,100,51,180,200
52,100,52,165,183
53,100,53,164,179
54,100,54,171,209
55,100,55,159,191
56,100,56,152,176
57,100,57,153,178
58,100,58,142,146
59,100,59,152,171
60,100,60,159,150
61,100,61,154,149
62,100,62,152,146
63,100,63,129,165
64,100,64,132,154
65,100,65,142,134
66,100,66,120,125
67,100,67,126,128
68,100,68,96,123
69,100,69,87,122
70,100,70,90,133
71,100,71,86,133
72,100,72,87,98
73,100,73,88,96
74,100,74,79,119
75,100,75,84,106
76,100,76,71,91
77,100,77,65,97
78,100,78,73,89
79,100,79,56,79
80,100,80,54,81
81,100,81,41,76
82,100,82,42,69
83,100,83,40,44
84,100,84,34,45
85,100,85,20,45
86,100,86,22,49
87,100,87,24,42
88,100,88,15,33
89,100,89,9,19
90,100,90,10,15
91,100,91,4,16
92,100,92,12,10
93,100,93,5,11
94,100,94,7,7
95,100,95,2,6
96,100,96,4,8
97,100,97,3,4
98,100,98,2,6
99,100,99,2,1
100,100,100,0,5
101,100,101,0,0
102,101,0,177,173
103,101,1,184,181
104,101,2,156,177
105,101,3,159,202
106,101,4,171,164
107,101,5,178,175
108,101,6,151,174
109,101,7,142,135
110,101,8,175,152
111,101,9,177,158
112,101,10,133,149
113,101,11,173,158
114,101,12,169,145
115,101,13,170,141
116,101,14,166,173
117,101,15,132,177
118,101,16,205,199
119,101,17,160,178
120,101,18,175,170
121,101,19,199,205
122,101,20,175,179
123,101,21,177,187
124,101,22,175,183
125,101,23,194,170
126,101,24,191,182
127,101,25,195,208
128,101,26,194,186
129,101,27,211,198
130,101,28,224,211
131,101,29,197,187
132,101,30,198,211
133,101,31,211,205
134,101,32,202,190
135,101,33,215,185
136,101,34,192,229
137,101,35,208,208
138,101,36,199,218
139,101,37,198,206
140,101,38,207,196
141,101,39,199,190
142,101,40,225,187
143,101,41,219,204
144,101,42,195,206
145,101,43,175,177
146,101,44,205,187
147,101,45,180,214
148,101,46,190,209
149,101,47,196,192
150,101,48,167,204
151,101,49,173,164
152,101,50,182,191
153,101,51,166,170
154,101,52,177,199
155,101,53,162,181
156,101,54,159,179
157,101,55,170,203
158,101,56,157,188
159,101,57,148,176
160,101,58,151,177
161,101,59,136,144
162,101,60,150,169
163,101,61,155,146
164,101,62,148,148
165,101,63,150,142
166,101,64,126,164
167,101,65,128,152
168,101,66,136,132
169,101,67,119,124
170,101,68,122,122
171,101,69,92,121
172,101,70,85,121
173,101,71,88,130
174,101,72,81,128
175,101,73,85,94
176,101,74,83,89
177,101,75,74,115
178,101,76,77,97
179,101,77,67,81
180,101,78,62,89
181,101,79,67,81
182,101,80,54,72
183,101,81,48,78
184,101,82,38,71
185,101,83,37,60
186,101,84,36,38
187,101,85,31,42
188,101,86,17,38
189,101,87,19,47
190,101,88,24,36
191,101,89,14,28
192,101,90,9,17
193,101,91,7,13
194,101,92,3,14
195,101,93,8,9
196,101,94,4,10
197,101,95,7,7
198,101,96,0,5
199,101,97,4,7
200,101,98,0,3
201,101,99,2,3
202,101,100,2,1
203,101,101,0,0
204,102,0,178,176
205,102,1,177,173
206,102,2,184,181
207,102,3,156,176
208,102,4,159,202
209,102,5,171,164
210,102,6,178,175
211,102,7,150,174
212,102,8,142,135
213,102,9,175,152
214,102,10,176,158
215,102,11,133,149
216,102,12,173,158
217,102,13,169,145
218,102,14,170,141
219,102,15,166,173
220,102,16,132,177
221,102,17,205,199
222,102,18,160,178
223,102,19,175,170
224,102,20,198,205
225,102,21,175,179
226,102,22,177,186
227,102,23,175,183
228,102,24,193,170
229,102,25,190,182
230,102,26,195,208
231,102,27,194,186
232,102,28,211,198
233,102,29,224,211
234,102,30,197,187
235,102,31,198,211
236,102,32,211,205
237,102,33,202,190
238,102,34,215,185
239,102,35,192,229
240,102,36,208,207
241,102,37,198,218
242,102,38,198,206
243,102,39,206,196
244,102,40,199,190
245,102,41,225,185
246,102,42,219,204
247,102,43,195,205
248,102,44,175,177
249,102,45,203,187
250,102,46,180,214
251,102,47,189,208
252,102,48,195,192
253,102,49,167,202
254,102,50,172,164
255,102,51,179,190
256,102,52,162,170
257,102,53,176,199
258,102,54,160,180
259,102,55,158,177
260,102,56,169,202
261,102,57,155,188
262,102,58,145,171
263,102,59,147,177
264,102,60,133,143
265,102,61,146,166
266,102,62,152,143
267,102,63,143,146
268,102,64,145,142
269,102,65,123,162
270,102,66,128,149
271,102,67,134,127
272,102,68,118,122
273,102,69,115,121
274,102,70,87,117
275,102,71,80,119
276,102,72,85,127
277,102,73,78,120
278,102,74,79,89
279,102,75,79,87
280,102,76,71,111
281,102,77,73,94
282,102,78,59,78
283,102,79,55,84
284,102,80,65,76
285,102,81,50,65
286,102,82,43,72
287,102,83,33,61
288,102,84,29,56
289,102,85,33,34
290,102,86,27,32
291,102,87,16,32
292,102,88,17,39
293,102,89,18,33
294,102,90,13,23
295,102,91,7,14
296,102,92,5,10
297,102,93,1,7
298,102,94,8,9
299,102,95,4,8
300,102,96,6,4
301,102,97,0,3
302,102,98,3,7
303,102,99,0,2
304,102,100,2,3
305,102,101,0,0
306,103,0,190,187
307,103,1,178,176
308,103,2,177,172
309,103,3,184,181
310,103,4,156,176
311,103,5,159,202
312,103,6,171,164
313,103,7,178,175
314,103,8,150,174
315,103,9,142,135
316,103,10,175,152
317,103,11,176,158
318,103,12,133,149
319,103,13,172,158
320,103,14,169,145
321,103,15,169,140
322,103,16,166,173
323,103,17,132,177
324,103,18,205,199
325,103,19,160,177
326,103,20,175,170
327,103,21,198,204
328,103,22,175,179
329,103,23,177,186
330,103,24,175,183
331,103,25,193,170
332,103,26,190,182
333,103,27,195,208
334,103,28,194,186
335,103,29,211,198
336,103,30,224,210
337,103,31,197,187
338,103,32,197,211
339,103,33,211,205
340,103,34,202,190
341,103,35,214,185
342,103,36,192,229
343,103,37,207,207
344,103,38,197,218
345,103,39,198,205
346,103,40,205,196
347,103,41,199,190
348,103,42,225,183
349,103,43,218,204
350,103,44,193,205
351,103,45,175,177
352,103,46,203,187
353,103,47,178,214
354,103,48,189,207
355,103,49,193,192
356,103,50,163,200
357,103,51,169,164
358,103,52,179,188
359,103,53,162,170
360,103,54,173,198
361,103,55,160,179
362,103,56,153,176
363,103,57,167,202
364,103,58,149,187
365,103,59,143,170
366,103,60,144,176
367,103,61,129,141
368,103,62,141,164
369,103,63,147,138
370,103,64,138,145
371,103,65,142,140
372,103,66,119,158
373,103,67,121,147
374,103,68,128,120
375,103,69,113,121
376,103,70,111,116
377,103,71,83,113
378,103,72,75,119
379,103,73,81,120
380,103,74,72,116
381,103,75,74,83
382,103,76,75,83
383,103,77,68,106
384,103,78,71,94
385,103,79,56,73
386,103,80,52,77
387,103,81,57,69
388,103,82,46,62
389,103,83,39,63
390,103,84,31,53
391,103,85,24,50
392,103,86,27,30
393,103,87,24,28
394,103,88,11,24
395,103,89,14,31
396,103,90,13,29
397,103,91,8,16
398,103,92,7,13
399,103,93,5,9
400,103,94,0,3
401,103,95,5,5
402,103,96,4,5
403,103,97,4,3
404,103,98,0,3
405,103,99,3,6
406,103,100,0,1
407,103,101,0,0
408,104,0,177,178
409,104,1,190,187
410,104,2,178,176
411,104,3,177,172
412,104,4,184,181
413,104,5,156,175
414,104,6,159,202
415,104,7,170,164
416,104,8,178,175
417,104,9,150,174
418,104,10,142,135
419,104,11,175,152
420,104,12,176,158
421,104,13,133,149
422,104,14,172,158
423,104,15,169,144
424,104,16,169,140
425,104,17,166,173
426,104,18,132,177
427,104,19,204,199
428,104,20,160,177
429,104,21,174,170
430,104,22,198,204
431,104,23,175,179
432,104,24,177,186
433,104,25,175,183
434,104,26,193,170
435,104,27,190,181
436,104,28,194,208
437,104,29,193,186
438,104,30,211,198
439,104,31,223,210
440,104,32,197,186
441,104,33,197,211
442,104,34,211,205
443,104,35,202,190
444,104,36,214,185
445,104,37,192,229
446,104,38,206,207
447,104,39,197,218
448,104,40,197,205
449,104,41,205,196
450,104,42,199,190
451,104,43,224,183
452,104,44,218,203
453,104,45,193,204
454,104,46,173,177
455,104,47,201,187
456,104,48,178,214
457,104,49,186,207
458,104,50,191,192
459,104,51,163,198
460,104,52,169,162
461,104,53,179,188
462,104,54,157,170
463,104,55,171,196
464,104,56,157,177
465,104,57,151,175
466,104,58,167,201
467,104,59,148,187
468,104,60,140,169
469,104,61,138,174
470,104,62,129,139
471,104,63,136,163
472,104,64,146,134
473,104,65,131,142
474,104,66,140,137
475,104,67,118,155
476,104,68,117,143
477,104,69,122,116
478,104,70,105,119
479,104,71,104,109
480,104,72,81,107
481,104,73,67,118
482,104,74,79,115
483,104,75,67,107
484,104,76,68,77
485,104,77,67,79
486,104,78,64,97
487,104,79,67,88
488,104,80,50,70
489,104,81,47,71
490,104,82,53,63
491,104,83,37,57
492,104,84,32,55
493,104,85,27,48
494,104,86,21,44
495,104,87,22,29
496,104,88,21,28
497,104,89,9,19
498,104,90,13,27
499,104,91,9,22
500,104,92,5,12
501,104,93,5,13
502,104,94,5,5
503,104,95,0,3
504,104,96,4,4
505,104,97,4,4
506,104,98,3,3
507,104,99,0,2
508,104,100,2,3
509,104,101,0,0
510,105,0,188,177
511,105,1,177,178
512,105,2,190,187
513,105,3,178,176
514,105,4,176,171
515,105,5,184,181
516,105,6,156,175
517,105,7,159,201
518,105,8,170,164
519,105,9,178,175
520,105,10,149,174
521,105,11,142,135
522,105,12,175,152
523,105,13,176,158
524,105,14,133,149
525,105,15,172,158
526,105,16,169,144
527,105,17,169,140
528,105,18,166,173
529,105,19,132,176
530,105,20,204,199
531,105,21,159,177
532,105,22,174,170
533,105,23,198,204
534,105,24,175,179
535,105,25,177,186
536,105,26,175,182
537,105,27,193,170
538,105,28,190,181
539,105,29,194,208
540,105,30,193,186
541,105,31,211,197
542,105,32,223,210
543,105,33,196,186
544,105,34,197,211
545,105,35,211,204
546,105,36,202,190
547,105,37,214,185
548,105,38,191,229
549,105,39,206,207
550,105,40,196,218
551,105,41,196,205
552,105,42,205,196
553,105,43,199,190
554,105,44,224,183
555,105,45,218,203
556,105,46,193,204
557,105,47,173,177
558,105,48,199,187
559,105,49,178,213
560,105,50,184,204
561,105,51,190,190
562,105,52,163,197
563,105,53,168,162
564,105,54,172,187
565,105,55,153,170
566,105,56,168,194
567,105,57,157,177
568,105,58,147,175
569,105,59,167,197
570,105,60,148,186
571,105,61,138,169
572,105,62,133,174
573,105,63,127,139
574,105,64,134,161
575,105,65,145,128
576,105,66,127,140
577,105,67,138,132
578,105,68,113,149
579,105,69,114,139
580,105,70,120,113
581,105,71,103,112
582,105,72,102,104
583,105,73,80,101
584,105,74,66,115
585,105,75,76,109
586,105,76,62,105
587,105,77,64,74
588,105,78,63,77
589,105,79,60,87
590,105,80,63,83
591,105,81,46,64
592,105,82,39,63
593,105,83,49,55
594,105,84,36,51
595,105,85,28,49
596,105,86,20,41
597,105,87,16,37
598,105,88,21,23
599,105,89,18,21
600,105,90,8,14
601,105,91,13,23
602,105,92,8,19
603,105,93,5,8
604,105,94,5,13
605,105,95,4,5
606,105,96,0,3
607,105,97,4,3
608,105,98,2,3
609,105,99,2,2
610,105,100,0,1
611,105,101,0,0
612,106,0,146,179
613,106,1,187,177
614,106,2,177,178
615,106,3,190,187
616,106,4,178,176
617,106,5,176,171
618,106,6,184,180
619,106,7,156,175
620,106,8,159,201
621,106,9,170,164
622,106,10,178,175
623,106,11,149,174
624,106,12,142,135
625,106,13,175,152
626,106,14,176,158
627,106,15,133,149
628,106,16,172,158
629,106,17,169,144
630,106,18,168,140
631,106,19,166,173
632,106,20,132,175
633,106,21,203,199
634,106,22,159,177
635,106,23,174,170
636,106,24,198,204
637,106,25,175,179
638,106,26,177,186
639,106,27,174,182
640,106,28,193,170
641,106,29,189,181
642,106,30,193,208
643,106,31,193,186
644,106,32,211,197
645,106,33,223,210
646,106,34,195,186
647,106,35,197,211
648,106,36,211,204
649,106,37,200,190
650,106,38,214,184
651,106,39,190,227
652,106,40,205,207
653,106,41,196,218
654,106,42,195,205
655,106,43,204,196
656,106,44,197,190
657,106,45,223,183
658,106,46,217,201
659,106,47,192,204
660,106,48,172,176
661,106,49,198,187
662,106,50,177,212
663,106,51,182,204
664,106,52,189,189
665,106,53,160,195
666,106,54,167,160
667,106,55,171,185
668,106,56,151,170
669,106,57,165,194
670,106,58,153,177
671,106,59,143,175
672,106,60,163,196
673,106,61,148,185
674,106,62,136,166
675,106,63,130,174
676,106,64,124,138
677,106,65,131,161
678,106,66,139,126
679,106,67,123,138
680,106,68,136,130
681,106,69,104,146
682,106,70,112,136
683,106,71,119,112
684,106,72,97,108
685,106,73,98,103
686,106,74,73,96
687,106,75,63,110
688,106,76,70,105
689,106,77,60,95
690,106,78,60,67
691,106,79,61,74
692,106,80,49,78
693,106,81,58,74
694,106,82,39,59
695,106,83,36,54
696,106,84,42,47
697,106,85,32,46
698,106,86,25,44
699,106,87,17,32
700,106,88,15,29
701,106,89,14,20
702,106,90,15,14
703,106,91,6,12
704,106,92,12,19
705,106,93,7,16
706,106,94,4,7
707,106,95,5,11
708,106,96,4,5
709,106,97,0,3
710,106,98,3,3
711,106,99,2,3
712,106,100,1,2
713,106,101,0,0
714,107,0,174,179
715,107,1,145,179
716,107,2,187,177
717,107,3,175,178
718,107,4,190,187
719,107,5,177,176
720,107,6,176,171
721,107,7,184,180
722,107,8,156,175
723,107,9,159,201
724,107,10,170,164
725,107,11,178,175
726,107,12,149,174
727,107,13,142,135
728,107,14,174,152
729,107,15,176,158
730,107,16,133,149
731,107,17,171,158
732,107,18,169,144
733,107,19,168,138
734,107,20,166,173
735,107,21,132,175
736,107,22,203,199
737,107,23,159,177
738,107,24,174,170
739,107,25,198,204
740,107,26,175,179
741,107,27,177,186
742,107,28,173,182
743,107,29,193,170
744,107,30,188,181
745,107,31,193,207
746,107,32,192,186
747,107,33,211,197
748,107,34,223,209
749,107,35,195,185
750,107,36,197,211
751,107,37,211,204
752,107,38,200,190
753,107,39,213,184
754,107,40,189,227
755,107,41,205,207
756,107,42,196,218
757,107,43,194,204
758,107,44,204,196
759,107,45,197,188
760,107,46,221,183
761,107,47,216,201
762,107,48,190,203
763,107,49,171,176
764,107,50,194,187
765,107,51,176,211
766,107,52,181,202
767,107,53,188,189
768,107,54,156,194
769,107,55,167,159
770,107,56,168,183
771,107,57,148,170
772,107,58,163,192
773,107,59,152,177
774,107,60,141,172
775,107,61,159,194
776,107,62,146,177
777,107,63,130,162
778,107,64,125,168
779,107,65,119,136
780,107,66,126,157
781,107,67,134,125
782,107,68,119,137
783,107,69,130,128
784,107,70,104,141
785,107,71,108,132
786,107,72,109,111
787,107,73,92,101
788,107,74,94,93
789,107,75,70,91
790,107,76,63,107
791,107,77,63,96
792,107,78,58,89
793,107,79,56,62
794,107,80,57,68
795,107,81,48,73
796,107,82,53,66
797,107,83,34,53
798,107,84,31,48
799,107,85,40,41
800,107,86,30,38
801,107,87,21,40
802,107,88,16,26
803,107,89,13,25
804,107,90,11,15
805,107,91,13,12
806,107,92,6,12
807,107,93,11,15
808,107,94,5,12
809,107,95,3,6
810,107,96,5,10
811,107,97,4,4
812,107,98,0,2
813,107,99,3,2
