ind,time,age,male,female
0,0,0,26,19
1,0,1,143,127
2,0,2,132,126
3,0,3,156,147
4,0,4,149,144
5,0,5,149,167
6,0,6,161,142
7,0,7,150,152
8,0,8,154,160
9,0,9,132,141
10,0,10,137,151
11,0,11,158,145
12,0,12,157,149
13,0,13,159,145
14,0,14,139,167
15,0,15,125,128
16,0,16,133,124
17,0,17,135,149
18,0,18,129,159
19,0,19,124,134
20,0,20,131,127
21,0,21,89,70
22,0,22,89,64
23,0,23,86,83
24,0,24,85,66
25,0,25,95,82
26,0,26,82,91
27,0,27,89,89
28,0,28,94,81
29,0,29,91,72
30,0,30,99,88
31,0,31,105,109
32,0,32,97,94
33,0,33,105,104
34,0,34,110,113
35,0,35,88,124
36,0,36,95,105
37,0,37,102,124
38,0,38,123,96
39,0,39,113,121
40,0,40,117,105
41,0,41,126,94
42,0,42,102,115
43,0,43,96,102
44,0,44,123,103
45,0,45,96,91
46,0,46,108,108
47,0,47,96,95
48,0,48,98,83
49,0,49,81,99
50,0,50,82,95
51,0,51,135,152
52,0,52,125,140
53,0,53,120,110
54,0,54,119,150
55,0,55,114,116
56,0,56,108,128
57,0,57,110,136
58,0,58,108,116
59,0,59,83,116
60,0,60,83,101
61,0,61,82,77
62,0,62,72,54
63,0,63,55,63
64,0,64,55,66
65,0,65,71,60
66,0,66,47,52
67,0,67,60,64
68,0,68,57,64
69,0,69,61,56
70,0,70,52,37
71,0,71,41,51
72,0,72,51,49
73,0,73,47,46
74,0,74,43,35
75,0,75,43,43
76,0,76,38,49
77,0,77,26,26
78,0,78,21,31
79,0,79,22,24
80,0,80,15,17
81,0,81,25,17
82,0,82,10,13
83,0,83,11,13
84,0,84,10,17
85,0,85,10,13
86,0,86,11,14
87,0,87,10,13
88,0,88,15,11
89,0,89,12,8
90,0,90,7,6
91,0,91,5,10
92,0,92,8,5
93,0,93,7,4
94,0,94,10,6
95,0,95,6,7
96,0,96,3,5
97,0,97,6,4
98,0,98,2,4
99,0,99,4,1
100,0,100,0,4
101,0,101,0,0
102,1,0,24,44
103,1,1,26,19
104,1,2,143,127
105,1,3,132,126
106,1,4,156,147
107,1,5,149,144
108,1,6,149,167
109,1,7,160,142
110,1,8,150,152
111,1,9,154,160
112,1,10,132,141
113,1,11,136,151
114,1,12,158,144
115,1,13,157,149
116,1,14,159,144
117,1,15,139,167
118,1,16,125,128
119,1,17,133,124
120,1,18,134,149
121,1,19,129,159
122,1,20,124,134
123,1,21,130,127
124,1,22,89,70
125,1,23,89,64
126,1,24,86,83
127,1,25,85,66
128,1,26,95,82
129,1,27,81,91
130,1,28,89,89
131,1,29,94,81
132,1,30,91,72
133,1,31,99,88
134,1,32,105,109
135,1,33,97,94
136,1,34,105,104
137,1,35,110,113
138,1,36,88,124
139,1,37,95,105
140,1,38,102,124
141,1,39,123,95
142,1,40,113,121
143,1,41,117,105
144,1,42,126,94
145,1,43,102,115
146,1,44,96,102
147,1,45,123,103
148,1,46,96,91
149,1,47,108,108
150,1,48,95,95
151,1,49,98,83
152,1,50,81,98
153,1,51,82,95
154,1,52,134,150
155,1,53,124,140
156,1,54,119,110
157,1,55,118,150
158,1,56,114,114
159,1,57,108,127
160,1,58,110,135
161,1,59,106,116
162,1,60,82,116
163,1,61,81,101
164,1,62,82,77
165,1,63,71,53
166,1,64,54,63
167,1,65,54,66
168,1,66,71,58
169,1,67,47,51
170,1,68,57,64
171,1,69,56,62
172,1,70,59,56
173,1,71,51,37
174,1,72,39,51
175,1,73,48,48
176,1,74,41,44
177,1,75,40,34
178,1,76,40,43
179,1,77,37,48
180,1,78,25,26
181,1,79,19,28
182,1,80,21,21
183,1,81,14,15
184,1,82,21,16
185,1,83,9,13
186,1,84,10,12
187,1,85,9,16
188,1,86,7,9
189,1,87,10,11
190,1,88,9,11
191,1,89,15,9
192,1,90,10,7
193,1,91,7,6
194,1,92,4,7
195,1,93,7,5
196,1,94,5,3
197,1,95,9,5
198,1,96,6,6
199,1,97,1,5
200,1,98,5,4
201,1,99,2,3
202,1,100,3,1
203,1,101,0,0
204,2,0,38,33
205,2,1,24,44
206,2,2,26,19
207,2,3,143,127
208,2,4,132,126
209,2,5,156,147
210,2,6,149,144
211,2,7,149,167
212,2,8,160,142
213,2,9,150,152
214,2,10,154,160
215,2,11,132,141
216,2,12,136,151
217,2,13,158,144
218,2,14,157,149
219,2,15,159,144
220,2,16,139,167
221,2,17,125,128
222,2,18,133,124
223,2,19,134,149
224,2,20,129,159
225,2,21,124,134
226,2,22,130,127
227,2,23,89,70
228,2,24,89,64
229,2,25,86,83
230,2,26,85,66
231,2,27,95,82
232,2,28,81,91
233,2,29,89,88
234,2,30,94,81
235,2,31,91,72
236,2,32,99,88
237,2,33,105,109
238,2,34,97,94
239,2,35,105,104
240,2,36,110,112
241,2,37,88,124
242,2,38,95,104
243,2,39,102,124
244,2,40,123,95
245,2,41,113,121
246,2,42,117,104
247,2,43,125,94
248,2,44,102,114
249,2,45,96,102
250,2,46,123,103
251,2,47,96,91
252,2,48,108,107
253,2,49,95,95
254,2,50,98,82
255,2,51,81,98
256,2,52,82,95
257,2,53,133,149
258,2,54,123,139
259,2,55,118,109
260,2,56,116,150
261,2,57,113,114
262,2,58,108,127
263,2,59,107,133
264,2,60,106,115
265,2,61,82,116
266,2,62,80,99
267,2,63,80,76
268,2,64,68,53
269,2,65,53,62
270,2,66,54,64
271,2,67,71,57
272,2,68,44,50
273,2,69,57,63
274,2,70,55,61
275,2,71,56,55
276,2,72,50,36
277,2,73,37,50
278,2,74,47,45
279,2,75,41,43
280,2,76,38,31
281,2,77,39,40
282,2,78,33,45
283,2,79,24,26
284,2,80,16,26
285,2,81,18,21
286,2,82,12,15
287,2,83,19,15
288,2,84,8,11
289,2,85,10,11
290,2,86,8,16
291,2,87,6,7
292,2,88,7,8
293,2,89,8,11
294,2,90,14,9
295,2,91,9,6
296,2,92,5,6
297,2,93,3,6
298,2,94,6,4
299,2,95,3,3
300,2,96,5,4
301,2,97,3,4
302,2,98,0,5
303,2,99,3,3
304,2,100,2,2
305,2,101,0,0
306,3,0,35,36
307,3,1,38,33
308,3,2,24,44
309,3,3,26,19
310,3,4,143,127
311,3,5,132,125
312,3,6,156,147
313,3,7,149,144
314,3,8,148,167
315,3,9,160,142
316,3,10,150,152
317,3,11,154,160
318,3,12,132,141
319,3,13,136,151
320,3,14,158,144
321,3,15,157,149
322,3,16,159,144
323,3,17,139,166
324,3,18,125,128
325,3,19,133,124
326,3,20,134,148
327,3,21,129,159
328,3,22,124,134
329,3,23,130,127
330,3,24,89,70
331,3,25,89,64
332,3,26,86,83
333,3,27,85,66
334,3,28,95,82
335,3,29,81,91
336,3,30,89,88
337,3,31,94,81
338,3,32,91,72
339,3,33,98,88
340,3,34,105,109
341,3,35,97,94
342,3,36,105,104
343,3,37,109,112
344,3,38,88,124
345,3,39,95,103
346,3,40,102,124
347,3,41,121,95
348,3,42,113,121
349,3,43,117,104
350,3,44,125,94
351,3,45,101,114
352,3,46,96,102
353,3,47,123,103
354,3,48,95,91
355,3,49,107,105
356,3,50,95,95
357,3,51,98,81
358,3,52,80,98
359,3,53,81,95
360,3,54,130,147
361,3,55,123,137
362,3,56,118,109
363,3,57,116,150
364,3,58,112,114
365,3,59,107,127
366,3,60,106,131
367,3,61,106,115
368,3,62,80,113
369,3,63,76,97
370,3,64,79,75
371,3,65,68,52
372,3,66,53,62
373,3,67,50,63
374,3,68,70,55
375,3,69,43,47
376,3,70,57,63
377,3,71,53,58
378,3,72,53,52
379,3,73,47,34
380,3,74,35,48
381,3,75,43,41
382,3,76,39,41
383,3,77,36,29
384,3,78,37,40
385,3,79,31,42
386,3,80,24,26
387,3,81,16,21
388,3,82,17,19
389,3,83,9,14
390,3,84,14,11
391,3,85,7,9
392,3,86,10,9
393,3,87,8,15
394,3,88,6,6
395,3,89,5,7
396,3,90,7,7
397,3,91,13,8
398,3,92,8,6
399,3,93,4,3
400,3,94,3,4
401,3,95,5,3
402,3,96,3,1
403,3,97,2,4
404,3,98,2,2
405,3,99,0,3
406,3,100,2,2
407,3,101,0,0
408,4,0,43,27
409,4,1,35,36
410,4,2,38,33
411,4,3,23,44
412,4,4,26,19
413,4,5,143,127
414,4,6,132,125
415,4,7,156,147
416,4,8,149,144
417,4,9,148,167
418,4,10,160,142
419,4,11,150,152
420,4,12,154,160
421,4,13,132,141
422,4,14,136,151
423,4,15,157,144
424,4,16,157,149
425,4,17,158,144
426,4,18,139,166
427,4,19,125,128
428,4,20,132,124
429,4,21,134,148
430,4,22,129,159
431,4,23,124,133
432,4,24,130,127
433,4,25,89,69
434,4,26,89,64
435,4,27,86,83
436,4,28,85,66
437,4,29,95,81
438,4,30,81,91
439,4,31,89,88
440,4,32,94,81
